name,category,tier,deadline,eligibility,cost,aid,notes,url,source
CLT (Classic Learning Test) — College Entrance Exam,exams,🟡 Prep Now,2026-08-22,11th and 12th graders for CLT,$112 (remote); $34.50 (in-school),Financial assistance available for up to full cost,Multiple remote dates year-round. Scores within 3 weeks. Accepted by some colleges for scholarships.,https://www.cltexam.com/tests/clt/,cltexam.com
USA Fencing 2026-27 North American Cup (NAC) Series,fencing,🟡 Prep Now,2026-09-01,"Junior (born 2008-2010), Cadet (born 2009-2011), Division I categories",USA Fencing membership (~$100/yr) + ~$50-90/event + travel/lodging,No income restrictions,"2026-27 NAC schedule TBD (typically Oct, Nov, Feb, Mar, Apr location rotating). Earn national points toward JO/Summer Nationals.; [DEAD: https://www.usafencing.org/events-calendar]",,usafencing.org
USA Fencing Junior Olympics (JO),fencing,🟢 Watch List,2027-01-09,Junior and Cadet fencers who qualify via CT Division qualifier or national points,Membership + entry fee ($60-100/event) + travel/lodging,No income restrictions,Typically held mid-January. Location TBA for 2027. Flight/hotel from CT. Prestigious national championship.,https://www.usafencing.org/2026-junior-olympics,usafencing.org
USA Fencing Summer Nationals,fencing,🟢 Watch List,2027-06-27,"Must qualify via regional points, national points, or division qualifier",Membership + entry fee ($75-150/event) + travel/lodging,No income restrictions,"Portland, OR for 2026. Location varies yearly. ~4,000 athletes. Most prestigious event of the season.",https://www.usafencing.org/2026-summer-nationals-july-challange,usafencing.org
NEUSFA Regional Junior/Cadet Circuit (RJCC),fencing,🟢 Watch List,2026-10-01,USA Fencing competitive members in New England region (Region 3),~$40-80/event + membership,No income restrictions,Various New England venues (Boston area most common). Multiple events throughout season. Critical for regional points.,https://www.usafencing.org/regional-calendar,usafencing.org
CT Division Summer Nationals Qualifier,fencing,🟢 Watch List,2027-03-29,"CT Division members. Div II, Div III categories.",~$40-60/event entry fee,No income restrictions,"Sword in the Scroll Fencing Academy, Willimantic, CT. Local event within CT.",https://www.askfred.net/tournaments/a016bc85-1772-4682-bfaa-b3734afc6351,askfred.net
Tim Morehouse Fencing Club Sleep-Away Camp,fencing,🟢 Watch List,2027-01-15,"Ages 10-18, all weapons, all levels","$3,250 residential; $3,000 commuter",No income restrictions,"St. Mark's School, Southborough, MA. Driveable from CT (~2 hrs). Elite college recruiting exposure.",https://www.timmorehousefencing.com/sleep-away-fencing-camp,timmorehousefencing.com
Rockland Fencers Club Sleep Away Camp at Avon Old Farms (CT),fencing,🟢 Watch List,2027-07-01,"All levels, all weapons","~$1,500-2,000 (estimated)",No income restrictions,"Avon Old Farms School, Avon, CT. In-state camp. Co-hosted with Fencing Academy of Westchester.",https://www.rocklandfencersclub.com/summer-camp,rocklandfencersclub.com
Princeton University Fencing Camp,fencing,🟢 Watch List,2027-06-01,"All levels, all weapons, co-ed","$1,700 overnight; $1,450 day",No income restrictions,"Princeton, NJ. Jul 13-18, 2026. Driveable from CT (~2.5 hrs). Run by Princeton fencing coaches.",https://www.princetonsportscamps.com/camps/fencing.htm,princetonsportscamps.com
Nutmeg State Games Fencing Tournament,fencing,🟢 Watch List,2027-06-01,"Open to CT fencers, all ages and levels",~$40-60/event entry fee,No income restrictions,Connecticut. In-state event. Low cost. Good for gaining competitive experience.,https://www.askfred.net/tournaments/01f7c477-7cd9-4b82-a826-40483d0843d6,askfred.net
National Merit Scholarship Program,general_competitions,🟢 Watch List,2026-10-17,U.S. high school students who take PSAT/NMSQT in 11th grade; U.S. citizens or permanent residents,Free to enter; PSAT/NMSQT exam fee ~$18-20 (often school-covered),"$2,500 National Merit Scholarships (2,500 awarded); corporate and college-sponsored scholarships",Not senior-only; entry is in 11th grade. Recognition continues through senior year.; [DEAD: https://www.nationalmerit.org/],,nationalmerit.org
Davidson Fellows Scholarship,general_competitions,🟢 Watch List,2027-02-12,U.S. citizens or permanent residents; must be 18 or younger; must have completed a significant project,$0 (free to apply),"$50,000 (up to 5), $25,000 (up to 5), $10,000 (Honorable Mention, up to 15)",Not grade-restricted; open to any student under 18. ~20 awards annually. Highly prestigious.,https://www.davidsongifted.org/gifted-programs/fellows-scholarship/,davidsongifted.org
National High School Mock Trial Championship (NHSMTC),law_civics,🟢 Watch List,2027-04-15,"Grades 9-12, must qualify through state competition",~$200/state membership + ~$500/team registration fee,Travel aid possible through state bar associations,Nationals typically held in May. CT state competition via CBA runs winter/spring. 2027 nationals location TBA.,https://www.nationalmocktrial.org/,nationalmocktrial.org
Empire Mock Trial — World Championship,law_civics,🟢 Watch List,2026-11-13,Any high school student; team-based,"$2,500 entrance fee per 14-person team (~$179/student)",Need-blind scholarships available,"World Championship November 13-16, 2026. Chicago accessible from CT. Nation's premier independent mock trial org.",https://www.empiremocktrial.org/,empiremocktrial.org
Gladiator Mock Trial Championship,law_civics,🔴 Action This Week,2026-07-24,Any high school mock trial competitor,Application-based; cost varies,Not specified,"Philadelphia, PA location near CT. Applications open for July 24-26, 2026 session. Prestigious recognized tournament.",https://www.standupmocktrial.com/gladiator,standupmocktrial.com
National Association of Moot Court (NAMC) — High School Circuit,law_civics,🟢 Watch List,2027-01-31,Open to all high school students,$80 per team,None specified (low cost),2027 season opens Fall 2026. New Haven regional tournament is virtual and beginner-friendly. Excellent entry point for moot court.,https://namcmootcourt.org/,namcmootcourt.org
High School Moot Court Association (HSMCA),law_civics,🟢 Watch List,2027-02-01,All high school students,Low/free (online qualifiers),No cost barriers,Online qualifiers Feb-May. National Championship in May. Easy to enter as individual.,https://hsmca.org/,hsmca.org
Summer Springboard Trial Law at Yale,law_civics,🟢 Watch List,2027-06-01,"Ages 12-18, completed grade 6+","$4,298 residential (1 week)",Limited scholarships available,1-week residential at Yale campus. For-profit program with limited aid. Good for exposure to trial law.,https://summerspringboard.com/teen-programs/trial-law-at-yale,summerspringboard.com
Yale Young Global Scholars (YYGS) — Law & Policy Track,law_civics,🟢 Watch List,2026-10-15,"Ages 16-18, current sophomores/juniors","$7,000 per session (2-week residential)",Need-based financial aid available ($3M+ distributed),"Early Action deadline Oct 15, 2026 for Summer 2027. Politics, Law & Economics track available. Strong prestige signal.",https://globalscholars.yale.edu/,globalscholars.yale.edu
Yale Summer Debate Program (YNHUDL),law_civics,🟢 Watch List,2027-06-01,Middle school and high school students,~$600,Free for New Haven Public School students; generous financial aid available,On Yale campus. Low cost compared to other Yale programs. Parliamentary debate format.,https://ynhudl.com/yale-summer-debate-program,ynhudl.com
Ronald Reagan Great Communicator Debate Series,law_civics,🟢 Watch List,2027-03-01,Grades 9-12,$0 (FREE),"$50,000 in scholarship prizes for national finalists",National finalists compete for $50K in scholarships. Presidential debate format. Topic changes annually.,https://www.reaganfoundation.org/education/regional-debate-competitions,reaganfoundation.org
ACLU National Advocacy Institute — Washington D.C.,law_civics,🟢 Watch List,2027-03-01,"Ages 15-18, high school students","$3,500 (tuition covers lodging, food, activities)",Tuition assistance and travel stipends available,10-day residential at American University in DC. Constitutional law and civil rights focus.,https://www.aclu.org/dc-national-advocacy-institute-high-school-program-in-washington-d-c,aclu.org
Harvard Model Congress (HMC),law_civics,🟢 Watch List,2027-01-15,"High school students, school delegation required",~$115-275/delegate + school fee (~$95-200),Some need-based aid available,"February conference in Boston. Run by Harvard undergraduates. Large, prestigious simulation.",https://www.harvardmodelcongress.org/,harvardmodelcongress.org
Georgetown University Law Academy,law_civics,🟢 Watch List,2027-05-01,"Ages 13-18, high school students","$3,725 residential; $3,095 commuter",Limited scholarships; early bird discount available,"1-week program covering constitutional law, jury system, criminal justice. Multiple summer sessions.",https://summer.georgetown.edu/programs/SHS16/law-academy,summer.georgetown.edu
Coca-Cola Scholars Program,scholarships,🟢 Watch List,2027-09-01,High school seniors planning to attend college in the US,$0 (free to apply),"$20,000 (150 awarded annually)","Applications typically open August of senior year. Based on academic achievement, leadership, and community service.",https://www.coca-colascholarsfoundation.org/,coca-colascholarsfoundation.org
Cameron Impact Scholarship,scholarships,🟢 Watch List,2027-04-15,Current high school juniors (rising to senior year),$0 (free to apply),Full-tuition scholarship,"Highly selective. Requires extensive application including essays, community service documentation, and recommendations.; [DEAD: https://www.bryancameronef.org/cameron-impact-scholarship]",,bryancameronef.org
BigFuture Scholarships (College Board),scholarships,🟢 Watch List,2026-12-31,All students with a College Board account who complete college planning activities,$0 (free to participate),"$500 to $40,000 (monthly drawings)",Multiple entries possible. Monthly drawings. Easy to participate.,https://bigfuture.collegeboard.org/pay-for-college/bigfuture-scholarships,bigfuture.collegeboard.org
Upakar Indian-American Scholarship,scholarships,🟢 Watch List,2027-04-30,Indian-American high school students who are U.S. citizens or permanent residents,$0 (free to apply),"$10,000 ($2,500/year for 4 years)","Indian American heritage scholarship. Requires essays, transcripts, recommendations.; [DEAD: https://www.upakar.org/]",,upakar.org
Princeton Prize in Race Relations,scholarships,🟢 Watch List,2027-01-15,High school students (grades 9-12) in participating regions,$0 (free to apply),"$2,500 + all-expenses-paid symposium at Princeton University",Recognizes community work advancing racial equity. CT is in a participating region. Symposium at Princeton includes workshops and networking.; [URL may block bots: https://pprize.princeton.edu/],https://pprize.princeton.edu/,pprize.princeton.edu
Prudential Spirit of Community Awards,scholarships,🟢 Watch List,2026-11-10,Grades 5-12 who have engaged in voluntary community service,$0 (free to apply),"State winners: $1,000 + trip to DC. National winners: additional $5,000 + $10,000 for nonprofit",One state winner and runner-up per state. Top national winners receive larger awards.; [DEAD: https://spirit.prudential.com/],,spirit.prudential.com
Bank of America Student Leaders Program,scholarships,🟢 Watch List,2027-02-01,Current juniors and seniors with community service experience,$0 (free to apply; paid internship),"Paid 6-week internship + all-expenses-paid leadership summit in DC + $5,000 college scholarship",Selects ~300 students nationally. Strong leadership and community service component. CT has participating nonprofits.,https://about.bankofamerica.com/en/making-an-impact/student-leaders,bankofamerica.com
Carson Scholars Fund,scholarships,🟢 Watch List,2027-01-11,Grades 4-11 with a minimum 3.75 GPA and demonstrated community service,$0 (free to apply),"$1,000 renewable scholarship","Students must be nominated by a school representative. Renewable for up to $5,000 total.",https://carsonscholars.org/,carsonscholars.org
Absolute Fencing Gear All-Academic Team,scholarships,🟢 Watch List,2027-06-01,USA Fencing members with 3.5+ GPA,$0 (free to apply),"$1,000 to $4,000",Requires fencing-related essay. Perfect match for combined biology/academic + fencing profile.,https://www.absolutefencinggear.com/,absolutefencinggear.com
Broad Horizons Scholarship,scholarships,🟢 Watch List,2027-06-30,Current high school juniors,$0 (free to apply),"$1,000",Simple application. No GPA requirement. Good easy-to-enter scholarship.; [DEAD: https://www.broadhorizonsscholarship.com/],,broadhorizonsscholarship.com
USA Biology Olympiad (USABO),science_math,🟢 Watch List,2026-11-08,Grades 9-12; US citizen or legal permanent resident,$0 to students (school registration fee $125; homeschooled students may bear the $125 fee),"National Finalists receive free lab coat, lab journal, Campbell Biology textbook; all expenses paid for National Finals and IBO for Team USA","2027 cycle registrations open August 7, 2026. School registration $125 due by October 30, 2026. Open Exam typically February 2027. Semifinal April 2027. National Finals May-June 2027. Top 20 go to National Finals, top 4 represent USA at IBO.",https://usabo-trc.org/,usabo-trc.org
AMC 10/12 (American Mathematics Competitions),science_math,🟢 Watch List,2026-10-15,AMC 10: Grades 9-10 or under 17.5 years; AMC 12: Grades 11-12 or under 19.5 years,"$55 early bird (by Sep 30, 2026); $75 regular registration (by Oct 15, 2026) per student","None directly; top scorers qualify for AIME (free, invitation-only)","AMC 10A/12A: November 5, 2026. AMC 10B/12B: November 13, 2026. Bundle pricing available. Top scorers invited to AIME (Feb 2027).",https://maa.org/student-programs/amc/,maa.org
AIME (American Invitational Mathematics Examination),science_math,🟢 Watch List,2027-02-01,By invitation only — top ~5% of AMC 10 scorers or top ~2.5% of AMC 12 scorers,"$0 (invitation-only, no cost to qualifiers)",None directly; top scorers qualify for USA(J)MO,Typically administered in February. AIME I and AIME II dates vary. Combined AMC+AIME score determines USA(J)MO qualification.,https://maa.org/maa-invitational-competitions/,maa.org
USA(J)MO (USA Junior Mathematical Olympiad),science_math,🟢 Watch List,2027-04-01,By invitation — top combined AMC+AIME scores. USAJMO: students in grade 11 or below. USAMO: open to all.,$0 (invitation-only),"Top ~60 scorers invited to Math Olympiad Summer Program (MOP), free 3-4 week summer program","Typically held in April. Two-day exam, 4.5 hours per day. Extremely selective — only ~250-500 qualifiers nationally.; [URL may block bots: https://artofproblemsolving.com/wiki/index.php/United_States_of_America_Junior_Mathematical_Olympiad]",https://artofproblemsolving.com/wiki/index.php/United_States_of_America_Junior_Mathematical_Olympiad,artofproblemsolving.com
Science Olympiad (Division C),science_math,🟢 Watch List,2026-12-01,Division C: Grades 9-12. Must be on a registered school team.,$75 national membership fee per team (up to 15 students) + state chapter fees,Limited aid available through urban schools initiative and some state programs,"2026-2027 season: Rules released Aug 2026. Registration opens Aug-Sep 2026. CT regional tournaments Jan-Mar 2027. CT State Tournament Mar-Apr 2027. 2027 National Tournament at Ohio State University, May 2027.",https://www.soinc.org/,soinc.org
Regeneron International Science and Engineering Fair (ISEF),science_math,🟢 Watch List,2027-04-01,Grades 9-12. Must qualify through a Regeneron ISEF-affiliated fair.,$0 for ISEF finalists (all expenses covered by Society for Science),"Full coverage of registration, accommodation, and meals at ISEF for finalists. Over $8M in awards and scholarships.",2027 ISEF location TBA. Affiliated fairs like CSEF have earlier deadlines (Oct-Dec 2026). Must complete original research project. $8M+ in prizes annually.,https://www.societyforscience.org/isef/,societyforscience.org
U.S. National Chemistry Olympiad (USNCO),science_math,🟢 Watch List,2027-01-31,All U.S. high school students,$0-35 (varies by ACS local section),Top performers invited to study camp; travel/expenses covered for IChO team members,"2027 Local Exam: Feb 27 - Mar 16. National Exam: April 10-19. Top ~1,000 from local exam advance to national exam. Top 20 invited to study camp.",https://www.acs.org/education/olympiad.html,acs.org
F=ma Exam / U.S. Physics Team,science_math,🟢 Watch List,2027-02-01,U.S. high school students (must be US citizen or permanent resident for final team),$10-20 typical registration fee,All expenses paid for training camp and IPhO for team members,F=ma exam typically in February 2027. Semi-final exam in March/April. Training camp at University of Maryland in May/June.; [DEAD: https://aapt.org/physicsteam/],,aapt.org
USA Computing Olympiad (USACO),science_math,🟢 Watch List,2026-12-01,Open to all middle and high school students worldwide,"$0 (free, fully online)",Free training camp for top finalists; all expenses paid for IOI team members,"2026-2027 contest schedule: December 2026, January 2027, February 2027, March 2027 (US Open).",https://usaco.org/,usaco.org
Genes in Space,science_math,🟢 Watch List,2027-04-01,U.S. students in grades 7-12 (individual or team of up to 4),$0 (free to enter),"Winning team receives $15,000; experiment built and launched to ISS",2027 cycle likely opens January 2027. Free online resources and mentorship. Strong biology/biotech angle.,https://www.genesinspace.org/us-contest/,genesinspace.org
BioGENEius Challenge,science_math,🟢 Watch List,2027-04-15,High school students (grades 9-12) conducting original research in biotechnology,$0 (free to enter),Finalists receive travel stipends to compete at BIO Convention; prizes to winners,National finals held at BIO International Convention (typically June). Must have original biotechnology research project.,https://biotechinstitute.org/biogeneius/,biotechinstitute.org
Junior Science and Humanities Symposium (JSHS),science_math,🟢 Watch List,2027-01-15,Grades 9-12; U.S. citizens or permanent residents,$0 (free to participate),"Scholarships up to $12,000 for national winners",Regional deadlines vary (typically Nov-Jan). New England regional symposium Feb-Mar. National symposium Apr-May.,https://usaeop.com/program/jshs-2026-2/,usaeop.com
RSI — Research Science Institute (MIT),summer_programs,🟢 Watch List,2026-12-15,Rising high school seniors (apply in junior year); US citizens/permanent residents,$65 application fee (program is free),"Free — includes tuition, room, board; stipend provided",Most prestigious HS STEM research program. Held at MIT. ~3% acceptance rate. Strong biology research track.,https://www.cee.org/programs/research-science-institute,cee.org
SSP — Summer Science Program,summer_programs,🟢 Watch List,2027-02-01,Current high school juniors graduating in 2028,"$9,800–$11,800 (varies by campus)",Significant need-based financial aid; free for families under ~$75k; sliding scale,"Co-sponsored by MIT, Caltech. Multiple campuses. Excellent biology option.",https://ssp.org/,ssp.org
SIMR — Stanford Institutes of Medicine Summer Research Program,summer_programs,🟢 Watch List,2027-02-22,Must be current junior or senior as of fall 2026; age 16+ by program start,$50 application fee (fee waivers available); tuition-free,Free tuition,"Stanford School of Medicine. Research areas include cancer biology, neuroscience, genetics, immunology.",https://simr.stanford.edu/,med.stanford.edu/simr
NIH SIP — Summer Internship Program,summer_programs,🟢 Watch List,2027-02-15,Age 17+ by June 2027; US citizen or permanent resident,$0 (free; paid position),Paid internship (stipend),Premier biomedical research. Separate HiSTEP program for local DC-area students.,https://www.training.nih.gov/research-training/pb/sip/,training.nih.gov
Rockefeller University SSRP,summer_programs,🟢 Watch List,2027-01-15,High school juniors and seniors,$0 (free),Free; stipend provided upon completion,Only ~32 students selected. Premier biomedical research institution.,https://www.rockefeller.edu/outreach/ssrp/,rockefeller.edu
Simons Summer Research Program (Stony Brook),summer_programs,🟢 Watch List,2027-02-01,High school juniors (current 11th graders),$0 (free),Free — fully funded by Simons Foundation. Stipend provided.,Funded by Simons Foundation. Excellent STEM research.,https://www.stonybrook.edu/simons/,stonybrook.edu/simons
Scholastic Art & Writing Awards,writing_humanities,🟢 Watch List,2026-12-01,Grades 7-12 (ages 13+),$0 (free to enter),"National Medalists eligible for scholarships; Gold Medal portfolio recipients receive $10,000","Highly prestigious for college admissions. Can submit in multiple categories including journalism, poetry, short story, personal essay/memoir.",https://www.artandwriting.org/awards/how-to-enter/,artandwriting.org
YoungArts National Arts Competition (Writing),writing_humanities,🟢 Watch List,2026-10-15,Ages 15-18 or grades 10-12,$0 (free; $35 application fee waived for need),"Cash awards up to $10,000; mentorship; college scholarship opportunities",Mentorship component is unique and valuable. Writing categories highly regarded.,https://youngarts.org/apply/,youngarts.org
National History Day,writing_humanities,🟢 Watch List,2027-03-01,Grades 6-12,$10-25 regional entry fee,National winners receive medals and recognition,"2027 theme: 'Innovation in History: Impact, Influence, Change.' Good fit for law/history interest. Requires substantial research time.",https://nhd.org/en/contest/,nhd.org
John Locke Institute Global Essay Prize,writing_humanities,🟢 Watch List,2027-05-15,Students aged 18 and under worldwide,$0 (free to enter),"Prizes up to £2,000; scholarship for JLI summer course",One of the most prestigious humanities essay competitions globally. Excellent for college admissions profile.,https://www.johnlockeinstitute.com/essay-competition,johnlockeinstitute.com
Bennington College Young Writers Awards,writing_humanities,🟢 Watch List,2026-11-01,Grades 9-12 worldwide,$0 (free to enter),"Cash prizes ($250-$1,000); Bennington College scholarships up to $60,000","Received 4,500+ entries in 2026. Categories: poetry, fiction, nonfiction.",https://www.bennington.edu/events/young-writers-awards,bennington.edu
AFSA National High School Essay Contest,writing_humanities,🟢 Watch List,2027-04-01,Grades 9-12 (US and international),$0 (free to enter),"$2,500 scholarship; Semester at Sea opportunity for national winner",Strong fit for law/international relations interest.,https://afsa.org/essay-contest,afsa.org
JFK Profile in Courage Essay Contest,writing_humanities,🟢 Watch List,2027-01-15,"US high school students, grades 9-12",$0 (free to enter),"Up to $10,000 in prizes",Prestigious national contest. Immigrant family perspective could provide unique angle.; [URL may block bots: https://www.jfklibrary.org/learn/education/profile-in-courage-essay-contest],https://www.jfklibrary.org/learn/education/profile-in-courage-essay-contest,jfklibrary.org
New York Times Student Editorial Contest,writing_humanities,🟢 Watch List,2027-03-01,Ages 13-19 in middle/high school,$0 (free to enter),Publication in NYT (no cash prize),"Excellent credential — publication in major national newspaper. Topics related to biology, law, or immigration.",https://www.nytimes.com/learning,nytimes.com
The Adroit Prizes for Poetry & Prose,writing_humanities,🟢 Watch List,2027-05-01,Grades 9-12 and undergraduate students worldwide,$0 (free to enter),$200 cash prize; publication,Two categories: poetry and prose. Good for creative writing portfolio.,https://theadroitjournal.org/adroit-prizes/,theadroitjournal.org
NCTE Achievement Awards in Writing,writing_humanities,🟢 Watch List,2027-02-01,"High school juniors only (grade 11), nominated by school",$0 (free; school-nominated),Certificate of recognition; National Superior rating,National recognition for college apps. Speak with CT high school English teacher about nomination.,https://ncte.org/awards/student-writing-awards/achievement-awards-in-writing/,ncte.org
Patricia Grodd Poetry Prize for Young Writers,writing_humanities,🟢 Watch List,2026-11-01,High school sophomores and juniors only,$0 (free to enter),Full scholarship to Kenyon Review Young Writers Workshop; publication in Kenyon Review,Kenyon Review is a prestigious literary publication. Workshop scholarship is a valuable summer opportunity.; [DEAD: https://kenyonreview.org/contests/patricia-grodd-poetry-prize/],,kenyonreview.org
Bow Seat Ocean Awareness Contest,writing_humanities,🟢 Watch List,2027-06-08,Ages 11-18 worldwide,$0 (free to enter),"Up to $1,500 in prizes",Environmental theme bridges biology and writing. Creative writing and poetry categories.,https://bowseat.org/programs/ocean-awareness-contest/,bowseat.org
Princeton Legal Journal High School Essay Contest,writing_humanities,🟢 Watch List,2027-06-01,High school students,$0 (free to enter),Publication in Princeton Legal Journal,2026 theme: 'Presidential Powers and the American Constitution.' Princeton credential for college apps.,https://legaljournal.princeton.edu/high-school-essay-contest/,legaljournal.princeton.edu
Columbia Undergraduate Law Review High School Essay Contest,writing_humanities,🟢 Watch List,2027-06-15,Current high school students worldwide,$0 (free to enter),Publication; invitation to CULR speaker event,Directly aligned with law interest. Ivy League credential on application.,https://www.culawreview.org/high-school-essay-contest,culawreview.org
