name,category,tier,deadline,eligibility,cost,aid,notes,url,source
"ACT — September 19, 2026",exams,🔴 Action This Week,2026-08-14,"Open to all high school students, typically grades 10-12",$68 (without writing); $93 (with writing); fee waivers available,Fee waivers available,First ACT of 2026-27 testing year. Early baseline test option.,https://www.act.org/content/act/en/products-and-services/the-act/registration/test-dates.html,"ACT, Inc."
AP Exams 2027,exams,🟢 Watch List,2026-11-15,Students enrolled in AP courses or approved self-study through school,$98 per exam (fee reductions available),Fee reduction of $33 per exam for eligible students,Rising junior should consider AP Biology (for biology interest) and AP Government/APUSH (for law interest).,https://apcentral.collegeboard.org/exam-administration-ordering-scores/exam-dates,College Board
CLT (Classic Learning Test) 2026-2027,exams,🔴 Action This Week,2026-08-13,Open to 11th and 12th graders; CLT10 for 9th-10th graders,$45 (CLT); $55 (CLT with writing); fee waivers available,Fee waivers available,Less widely recognized than SAT/ACT but gaining acceptance. Check target colleges first.,https://www.cltexam.com/tests/clt/,Classic Learning Initiatives
USA Fencing Junior Olympics 2027,fencing,🟢 Watch List,2027-01-01,USA Fencing Competitive member; must qualify. Cadet (born 2009-2012) for Class of 2028.,~$100-200 per event + travel/hotel; USA Fencing membership ($109/yr) required,None,Major resume builder for college fencing recruitment. January date. OKC location.,https://www.usafencing.org/2026-junior-olympics,usafencing.org
October 2026 North American Cup (NAC),fencing,🟡 Prep Now,2026-09-16,USA Fencing competitive member; Cadet category for Class of 2028,~$100-200 per event + travel/hotel Orlando,None,First opportunity of new season. Orlando accessible from CT.,https://www.usafencing.org/2026-october-nac,usafencing.org
November 2026 North American Cup (NAC),fencing,🟢 Watch List,2026-11-01,USA Fencing competitive member; Junior and Cadet categories,~$100-200 per event + travel/hotel Columbus,None,Second NAC. Columbus is one of the closest NAC locations to CT.,https://www.usafencing.org/events-national,usafencing.org
December 2026 Super Junior & Cadet Circuit (SJCC),fencing,🟢 Watch List,2026-11-04,USA Fencing competitive member; Junior and Cadet categories,~$100-200 per event + travel/hotel,None,Key tournament for national ranking. Milestone event before Junior Olympics.,https://www.usafencing.org/2026-december-sjcc,usafencing.org
2027 Summer Nationals (Salt Lake City),fencing,🟢 Watch List,2027-06-01,Qualify through 2026-27 season NACs and regional events,~$200-400 per event + travel/hotel Salt Lake City,None,Ultimate goal for 2026-27 season. Major college recruitment opportunity.,https://www.usafencing.org/2027-summer-nationals-july-challenge,usafencing.org
Connecticut High School Fencing State Championships,fencing,🟢 Watch List,2027-01-15,Enrolled in CT high school with fencing team,School team participation fees ~$100-300,None,CT high school fencing season is typically winter (Jan-March). Contact school coach.,https://www.chsfa.org/state-championships,chsfa.org
Candlewood Fencing Center — Competitive Program (Danbury/Newtown CT),fencing,🟢 Watch List,Ongoing (monthly membership),Open to all ages/skill levels,~$150-300/month competitive program + $1500-2500 annual membership,None,Best local training option. Hosts CT Division JO Qualifiers. Year-round competitive program.,https://candlewoodfencing.com/,candlewoodfencing.com
Tim Morehouse Fencing Club — Connecticut (Stamford/New Canaan),fencing,🟢 Watch List,Ongoing enrollment,All skill levels; competitive programs for teens,~$200-400/month competitive program,None,Olympic-caliber coaching in CT. Fencers win national titles. Summer camps available.,https://www.timmorehousefencing.com/new-canaan-ct,timmorehousefencing.com
USA Fencing Competitive Membership 2026-27,fencing,🔴 Action This Week,2026-08-01,Open to anyone; no citizenship restriction,$109/yr competitive membership,None,First step for competitive fencing. Also needed for club training at many clubs.,https://www.usafencing.org/membership,usafencing.org
Absolute Fencing All-Academic Team & Scholarships,fencing,🟢 Watch List,2027-06-01,USA Fencing member in grades 9-12; First Team 3.85+ GPA; Second Team 3.4-3.84 GPA,$0 (free to apply),"$10,000 total in scholarships ($4,000 to top male/female; $1,000 to others)",Great fit for academically strong fencer. GPA 4.0+ qualifies for First Team consideration.,https://www.usafencing.org/all-academic,usafencing.org
"Rockland Fencers Club Sleep Away Camp — Avon, CT",fencing,🟢 Watch List,2027-07-01,All levels; campers must be 12+ for dorms,"$1,500 double room; $1,700 single room",None,Premium sleepaway camp in CT. All weapons. World-class coaching.,https://www.rocklandfencersclub.com/summer-camp,rocklandfencersclub.com
Connecticut Division Junior Olympic Qualifiers,fencing,🟢 Watch List,2026-12-01,CT Division USA Fencing members; meet age requirements,~$30-60,None,Local CT competition. Path to Junior Olympics. Usually December timeframe.; [DEAD: https://www.askfred.net/tournaments/preregister],,askfred.net
Regional Youth Circuit (RYC/RJCC) — Northeast,fencing,🟢 Watch List,Ongoing (check regional calendar),USA Fencing competitive member,~$30-60 per event,None,"90+ regional tournaments across US starting Aug 22, 2026. Northeast events in NY, NJ, MA.",https://www.usafencing.org/events-regional,usafencing.org
Regeneron Science Talent Search (Regeneron STS),general_competitions,🟢 Watch List,2027-11-15,High school senior; US citizen/permanent resident or attending US school; submit original independent research,$0 (free to apply),"$250,000 first prize; $3.1M total awards; 300 Scholars receive $2,000 each with matching $2,000 for schools",Most prestigious HS science competition. Requires independent research project. Bio research well-represented among past winners.,https://www.societyforscience.org/regeneron-sts/,societyforscience.org
Regeneron ISEF 2027,general_competitions,🟢 Watch List,2027-05-15,Grades 9-12; must qualify through ISEF-affiliated fair,$0 (free — must qualify through CSEF),"Over $8M in prizes; top award $75,000; numerous category awards",World's largest pre-college STEM competition. Start independent research project now.,https://www.societyforscience.org/isef/,societyforscience.org
Davidson Fellows Scholarship,general_competitions,🟢 Watch List,2027-02-15,18 or younger at deadline; US citizen/permanent resident; completed significant original work,$0 (free to apply),"$100,000, $50,000, or $25,000 scholarships",Biology research project could qualify under Science category. No income restriction.,https://www.davidsongifted.org/gifted-programs/fellows-scholarship/,davidsongifted.org
We the People: The Citizen and the Constitution National Finals,law_civics,🟢 Watch List,2027-01-15,Grades 9-12 enrolled in a school using the We the People curriculum,$0 (school-based curriculum; minimal costs),Travel scholarships available for national finals,Excellent constitutional law credential. CT has strong We the People program through CT Democracy Center.,https://www.civiced.org/we-the-people,Center for Civic Education
High School Moot Court Association (HSMCA) National Championship,law_civics,🟢 Watch List,2027-03-01,All high school students; can affiliate through school or independently,$55 per student for nationals,Limited; check website,Excellent low-cost option. Online qualifiers make it easy from CT. Prepares for appellate advocacy.,https://hsmca.org/,hsmca.org
American Legion National High School Oratorical Contest,law_civics,🟢 Watch List,2027-01-15,Grades 9-12; US citizens or legal residents,$0 (free to enter),"Up to $25,000 national winner; state/regional prizes",Strong scholarship potential for law-interested student. Combines public speaking and constitutional law.,https://www.legion.org/get-involved/youth-programs/oratorical-contest,legion.org
Constituting America We The Future Contest,law_civics,🟢 Watch List,2027-05-31,Grades 9-12; US students including territories,$0 (free to enter),"$1,000-$5,000 scholarships; all-expenses-paid mentor trip",Multiple creative categories. Rolling deadline is flexible. Scholarship prizes available. Essay/film relevant for law interest.,https://constitutingamerica.org/contest-categories-new/,constitutingamerica.org
Princeton Legal Journal High School Essay Contest,law_civics,🟢 Watch List,2027-04-01,All high school students nationwide,$0 (free to enter),Publication in Princeton Legal Journal,Excellent for college apps — publication in Ivy League journal. Suits law interest. Free to enter.,https://legaljournal.princeton.edu/high-school-essay-contest/,Princeton Legal Journal
National Merit Scholarship Program (via PSAT/NMSQT 2026),scholarships,🟢 Watch List,2026-10-17,Must take PSAT/NMSQT in 11th grade; US citizen or permanent resident,$18-30 (cost of PSAT/NMSQT),"$2,500 National Merit scholarships; corporate-sponsored scholarships; college-sponsored scholarships (up to full tuition at some schools)","URGENT: PSAT/NMSQT is this October 2026. Semi-finalist (top ~1% in CT) announced September 2027. Finalist status requires strong academics, SAT scores, and principal endorsement.; [DEAD: https://www.nationalmerit.org/]",,nationalmerit.org
Jack Kent Cooke Foundation College Scholarship,scholarships,🟢 Watch List,2026-11-01,High-achieving high school seniors; financial need considered; US citizen/permanent resident,$0 (free to apply),"Up to $55,000/year for undergraduate study","VERIFY income eligibility. If family income is too high, skip this. High-income families likely do not qualify.",https://www.jkcf.org/our-scholarships/,jkcf.org
Elks National Foundation Most Valuable Student Scholarship,scholarships,🟢 Watch List,2026-11-15,High school senior; US citizen; strong leadership and academic record,$0 (free to apply),"$50,000/year (top prize); $1,000-$50,000 for 500 winners",VERIFY income guidelines. Some financial need consideration. Rising junior can build resume.,https://www.elks.org/scholars/scholarships/mvs.cfm,elks.org
USA Biology Olympiad (USABO) 2027,science_math,🟢 Watch List,2027-02-01,Grades 9-12; US citizen or permanent resident for IBO team selection,$0 (school registers for ~$125; Open Exam free for students),Finalists invited to national finals; travel for IBO team covered,Strong fit for biology interest. Open Exam is online/multiple choice. Semifinal requires deeper knowledge. CT students have historically performed well.,https://usabo-trc.org/,usabo-trc.org
AMC 10/12 2026,science_math,🟢 Watch List,2026-10-01,AMC 10: grades 10 and below; AMC 12: grades 12 and below. Student is rising 11th grader — eligible for AMC 12.,$55 early / $75 regular (school registration fee),None,AIME qualification looks strong on college apps. Rising junior can take AMC 12 for the first time. Strong math prep recommended.; [DEAD: https://www.maa.org/math-competitions/amc-1012],,maa.org
Science Olympiad Division C (High School) 2026-27,science_math,🟢 Watch List,2026-12-01,Grades 9-12; must be on a school team,~$75/team school fee; minimal student cost,None,Strong team option for biology interest. UConn hosts invitational. CT state champions advance to nationals.,https://www.soinc.org/,soinc.org
Breakthrough Junior Challenge 2026,science_math,🟡 Prep Now,2026-09-15,Ages 13-18,$0 (free to enter),"$250,000 college scholarship grand prize; $50K for finalist; $100K science lab for winner's school",Creative science communication. Can choose biology topic. Free to enter with large scholarship prize.,https://breakthroughjuniorchallenge.org/,breakthroughjuniorchallenge.org
Junior Science & Humanities Symposium (CT JSHS) 2027,science_math,🟢 Watch List,2027-01-15,Grades 9-12; US citizens/permanent residents,$0 (free to participate),National awards and scholarships,Good fit for biology research. CT-based. Select students advance to national symposium. Free to enter.,https://www.jshs.org/,jshs.org
BioGENEius Challenge 2027,science_math,🟢 Watch List,2027-04-01,Grades 9-12,$0 (free to enter),Cash prizes; recognition at BIO Convention,Excellent for biology/biotech research. One of the top biology-specific competitions.; [DEAD: https://biogeneius.org/],,biogeneius.org
Conrad Challenge 2026-27,science_math,🟢 Watch List,2026-11-01,Ages 13-18,$0 (free initial entry),Prizes for finalists; mentorship and development opportunities,Innovation competition with biology/health focus category. Free to enter initially.; [DEAD: https://www.conradchallenge.org/],,conradchallenge.org
Research Science Institute (RSI) — MIT,summer_programs,🟢 Watch List,2027-01-15,Current high school juniors (rising seniors); demonstrated superior achievement in math/science,$0 (fully funded — all costs covered),"Fully funded — room, board, tuition, supplies all covered","Extremely selective (~5% acceptance). Requires strong test scores, rec letters, research experience. Hosted at MIT.",https://www.cee.org/programs/research-science-institute,cee.org
NIH High School Summer Internship Program (HS-SIP) 2027,summer_programs,🟢 Watch List,2027-02-15,"Must be 17+ by June 1, 2027; high school senior at time of application","Paid (stipend provided ~$3,000-$4,000+)",Paid internship with stipend,World's largest biomedical research agency. Top biology research opportunity. Applications through OITE portal.,https://www.training.nih.gov/research-training/pb/sip/,training.nih.gov
Scholastic Art & Writing Awards 2026-27,writing_humanities,🟢 Watch List,2026-12-15,Grades 7-12 (ages 13+),$0 (free to enter),"National Gold Medalists eligible for scholarships up to $10,000",Most prestigious HS writing competition. Can enter multiple categories. National awards at Carnegie Hall.,https://www.artandwriting.org/awards/how-to-enter/,artandwriting.org
VFW Voice of Democracy Audio Essay Contest 2026-27,writing_humanities,🟢 Watch List,2026-10-31,Grades 9-12,$0 (free to enter),"$35,000 grand prize; $2.3M+ total scholarships",Strong scholarship potential. Audio format suits multimedia skills. Patriotic/civic theme.,https://www.vfw.org/community/youth-and-education/youth-scholarships,vfw.org
Bennington College Young Writers Awards 2026,writing_humanities,🟢 Watch List,2026-11-01,Grades 9-12 worldwide,$0 (free to enter),"$2,000 first prize; $500 runner-up prizes",Bennington has rich literary history — 12 Pulitzer winners and 3 US Poet Laureates among alumni.,https://www.bennington.edu/events/young-writers-awards,bennington.edu
Princeton Leonard L. Milberg Poetry Prize 2026,writing_humanities,🟢 Watch List,2026-11-15,Grade 11 only (current juniors),$0 (free to enter),"$1,500 first prize; $750 second; $500 third; publication on Princeton website",Extremely prestigious — limited to 11th grade makes this a perfect fit. Winners often admitted to top colleges.; [DEAD: https://arts.princeton.edu/academics/contests/leonard-l-milberg-53-high-school-poetry-prize/],,Princeton University
JFK Profile in Courage Essay Contest 2027,writing_humanities,🟢 Watch List,2027-01-12,Grades 9-12; US citizens and legal residents,$0 (free to enter),"$10,000 first; $3,000 second; $1,000 finalists; $100 semi-finalists",Top-tier national essay contest. Strong fit for law interest. Winners announced in May.; [URL may block bots: https://www.jfklibrary.org/learn/education/profile-in-courage-essay-contest],https://www.jfklibrary.org/learn/education/profile-in-courage-essay-contest,JFK Library Foundation
National History Day (Connecticut) 2027,writing_humanities,🟢 Watch List,2027-01-15,Grades 6-12,$0 (free to enter),"National awards, scholarships; highly prestigious for college admissions",National winners often admitted to top universities. Strong fit for history and law interests.,https://www.historydayct.org/,historydayct.org
NYT Summer Reading Contest 2026,writing_humanities,🔴 Action This Week,2026-08-14,Ages 13-19 worldwide,$0 (free to enter),Publication in The New York Times,Low barrier to entry. Weekly winners. Great way to practice concise writing.,https://www.nytimes.com/spotlight/learning-contests,NYT Learning Network
EngineerGirl Writing Contest 2027,writing_humanities,🟢 Watch List,2027-02-01,Grades 3-12 (different divisions by grade),$0 (free to enter),$500 first; $250 second; $100 third; honorable mentions,Bridges STEM and humanities interests. Sponsored by National Academy of Engineering.,https://www.engineergirl.org/128750/EngineerGirl-Writing-Contest,engineergirl.org
Bow Seat Ocean Awareness Contest 2027,writing_humanities,🟢 Watch List,2027-06-08,Ages 11-18 enrolled in middle or high school,$0 (free to enter),"$1,500 first prize per category; publication in online gallery",Strong fit for biology/ecology interests. Submissions due on World Oceans Day (June 8).,https://bowseat.org/programs/ocean-awareness-contest/,bowseat.org
Harvard International Review Academic Writing Contest,writing_humanities,🟡 Prep Now,2026-08-24,Grades 9-12 worldwide,$0 (free to enter),Publication in Harvard International Review,Prestigious Ivy League-affiliated contest. Strong fit for law/politics interest.,https://hir.harvard.edu/contest/,Harvard International Review
Ayn Rand Fountainhead Essay Contest 2026,writing_humanities,🟡 Prep Now,2026-09-13,"Grades 8-12 worldwide, ages 13+",$0 (free to enter),"$10,000+ first prize; additional cash prizes",Earlier deadline (September) makes this a good fall target. Multiple Ayn Rand contests available.,https://aynrand.org/students/essay-contests/the-fountainhead,aynrand.org
Sejong Cultural Society Writing Competition,writing_humanities,🟢 Watch List,2027-04-01,US and Canadian residents under age 25,$0 (free to enter),"Essay: $3,750 total prizes; Sijo poetry: cash prizes and publication",Unique cultural competition. Asian heritage connection is relevant for Indian American student.,https://www.sejongculturalsociety.org/,sejongculturalsociety.org
