name,category,tier,deadline,eligibility,cost,aid,notes,url,source
Connecticut High School Regional Science Bowl,ct_local,🟢 Watch List,"February 28, 2026 (competition date); team registration opens October 2025","CT high school students on registered school teams (max 3 teams per school, 42 teams total)",Free to enter,,Team competition covering all STEM fields including biology. Winners advance to national event in Washington DC. Hosted at UConn.,https://science.osti.gov/wdts/nsb/Regional-Competitions/High-School-Regionals/CT_Connecticut-High-School-Regional-Science-Bowl,web
Quahog Bowl — CT Regional of National Ocean Sciences Bowl,ct_local,🟢 Watch List,Typically February (regional competition date); team registration in fall,CT high school students on registered school teams,Free to enter (school registration),,Excellent for biology/marine science interest. Team competition. Regional winners can advance to NOSB national finals.,https://nosb.org/,web
Northwest Connecticut Regional Science & Engineering Fair (NWCTSEF),ct_local,🟢 Watch List,Varies by school (typically winter for spring fair),Students in grades 7-12 in Northwest Connecticut region (Litchfield County and surrounding areas),Free to enter,,Good entry point for CT students outside the main CSEF pipeline. Provides equitable access to STEM competition.; [DEAD: https://nwctsef.org/],,web
UConn Early College Experience (ECE),ct_local,🟢 Watch List,Per school course registration deadlines (fall and spring semesters),CT high school students at a UConn ECE partner school; permission from ECE instructor and school coordinator,Reduced per-credit fee (significantly cheaper than standard UConn tuition),,"Excellent for earning transferable college credit while in high school. Available in biology, political science/history (law-adjacent), and many other fields. Strong CT-specific academic opportunity.",https://ece.uconn.edu/,web
Connecticut Science Center Teen Programs,ct_local,🟢 Watch List,Rolling throughout the year,Connecticut middle and high school students,Free or low-cost,,"Casual enrichment rather than competitive program. Good for building STEM exposure and networking. Located in Hartford, CT.",https://ctsciencecenter.org/education/teens,web
Hon. Warren W. Eginton Justice Institute — Mock Trial Camp,ct_local,🟢 Watch List,Varies (typically spring registration for summer camp),Connecticut high school students interested in law and the federal court system,Free (court-sponsored program),Fully funded,Excellent for law interest. Hands-on experience in actual federal courthouse. Prepares for mock trial competition. Sponsored by U.S. District Court of CT.,https://www.ctd.uscourts.gov/attend-hon-warren-w-eginton-justice-institute,web
Alexa Cafe at Fairfield University — Girls STEM Program (CT),ct_local,🟢 Watch List,Varies (summer sessions; register early),Girls entering grades 5-12,Varies (paid camp program),May offer limited scholarships,"Focus on STEM for girls. At Fairfield University, CT. Note: student profile is male, so this may not be directly applicable, but listed for completeness of CT STEM offerings.",https://www.mommypoppins.com/connecticut-kids/camps/stem-summer-camps-in-connecticut-science-math-and-computer-fun-for-ct-kids,web
PSAT/NMSQT — Preliminary SAT/National Merit Scholarship Qualifying Test,exams,🟢 Watch List,"October 1–31, 2026 (school-selected date within window); Saturday option: October 17, 2026. Registration through school, typically in late summer/early fall 2026.",Primarily 11th graders (Class of 2028). 10th graders may also take for practice but are not eligible for National Merit recognition.,$18 per student (College Board district/school pricing); some schools cover cost entirely.,Fee waivers available for students on free/reduced lunch via College Board. Schools may also subsidize.,"National Merit Scholarship competition entry point. Over $50M in scholarships annually. Top 57,000 test-takers (approx. top 4%) receive Letters of Commendation; top ~16,000 (top ~1%) become Semifinalists. CT state cutoff for Class of 2027 was around 221-223 Selection Index. Digital test administered on school-provided or personal devices via Bluebook app.",https://satsuite.collegeboard.org/psat-nmsqt/test-dates,web
SAT — Scholastic Assessment Test (Digital),exams,🟢 Watch List,"Fall 2026: Aug 22 (reg ~Jul 23), Sep 12 (reg ~Aug 14), Oct 3 (reg ~Sep 3), Nov 7 (reg ~Oct 7), Dec 5 (reg ~Nov 5). Spring 2027: Mar 6, May 1, Jun 5. Registration deadlines approx 4-5 weeks before each test date. Late registration +$38.",Open to all high school students. No grade restriction. Rising 11th grader (Class of 2028) can begin taking from August 2026 onward.,$68 registration fee ($60 for SAT School Day). Late registration +$38. Change fee +$29. Additional fees for international test centers.,"Fee waivers available for eligible low-income students (up to 2 free SATs, unlimited score sends). Full fee covered for qualifying students.",Digital adaptive format via Bluebook app. Students can use personal laptops/school devices. Official SAT prep available free via Khan Academy. Scores typically release 2-4 weeks after test date. Score Choice allows selective score reporting to colleges.,https://satsuite.collegeboard.org/sat/dates-deadlines,web
ACT — American College Test,exams,🟢 Watch List,"Jul 11, 2026 (reg Jun 5, late Jun 24). Sep 19, 2026 (reg Aug 14, late Sep 1). Oct 17, 2026 (reg Sep 11, late Sep 29). Dec 12, 2026 (reg Nov 6, late Nov 29). Feb 27, 2027 (reg Jan 22, late Feb 9). Apr 10, 2027. Jun 12, 2027. Jul 10, 2027.",Open to all high school students. No grade restriction. Rising 11th grader (Class of 2028) eligible for all listed dates.,"Core ACT (English, Math, Reading): $68. Science add-on: +$4. Writing add-on: +$25. Total with all sections: $97. Late registration: +$42.","Fee waivers available for eligible low-income students (up to 2 free ACTs, unlimited score sends).","Enhanced ACT format launched 2025: shorter test, optional Science section. No test centers scheduled in New York for July test date. Scores typically release 2-8 weeks after test date. Up to 4 free score reports included. ACT.org also offers free official practice test and prep resources.",https://www.act.org/content/act/en/products-and-services/the-act/registration/test-dates.html,web
CLT — Classic Learning Test,exams,🟢 Watch List,"Remotely proctored dates available regularly. Upcoming: Jul 16, 2026 (deadline Jul 9); additional dates in Aug, Oct 17, Dec 2026; Feb, Apr, Jun 2027. Registration deadline typically 1 week before test date. Accommodations requests due 4 weeks prior.",Open to 11th and 12th graders. Rising 11th grader (Class of 2028) is eligible. No minimum grade requirement.,Approximately $50-60 per exam (remotely proctored). In-school pricing may differ. Fee waivers available for eligible students.,Fee waivers available through CLT for students with financial need. Schools may subsidize in-school administration.,2-hour online test. Remotely proctored at home. Scores released within 3 weeks. Unlimited free score sends to colleges. Rising 11th grader can take as early practice or official score. Check target colleges for CLT acceptance before committing.,https://www.cltexam.com/tests/clt/,web
AP Exams — Advanced Placement Exams,exams,🟢 Watch List,May 2027 exams: Expected first two full weeks of May (Mon-Fri). Official 2027 schedule to be released by College Board in fall 2026. Fall 2026 registration deadline set by school AP coordinator (typically November 2026).,Open to any high school student enrolled in the corresponding AP course or approved for self-study. Rising 11th grader (Class of 2028) can take any AP exam for courses they've completed.,"$99 per exam (U.S., Canada, DoDEA schools). $129 per exam (international). $147 for AP Capstone (Seminar/Research). Late fee: +$40 per exam after November ordering deadline. Unused/canceled fee: $40.",Fee reduction of $36 per exam available for students with financial need (free/reduced lunch). Some states/schools offer additional subsidies.,Registration opens in fall 2026 through school AP coordinator. Students must join AP class section in My AP online portal. Exam ordering deadline typically November 2026. Late orders through March 2027 incur $40 late fee per exam. Scores released in July 2027.,https://apcentral.collegeboard.org/exam-administration-ordering-scores/exam-dates,web
Khan Academy Official Digital SAT Prep,exams,🟢 Watch List,"No deadline — self-paced, always available. Ongoing resource starting immediately (summer 2026).",Open to all students at no cost. No grade or school restrictions. Suitable for any student preparing for the digital SAT.,Free ($0). No cost to access any materials.,Completely free — no fee waivers needed. Available to all students regardless of financial need.,"Official partner of College Board. Includes 8+ full-length digital practice tests mirroring the actual Bluebook experience. Auto-generates study plan from PSAT or previous SAT scores. Also offers SAT bootcamps through Schoolhouse.world, a nonprofit founded by Sal Khan, for free peer-to-peer SAT tutoring.",https://www.khanacademy.org/digital-sat,web
Bluebook Digital Practice — College Board Official SAT Practice Tests,exams,🟢 Watch List,No deadline — available year-round. Download the Bluebook app anytime.,Open to all students with a College Board account. No grade or school restrictions.,Free ($0) — included with College Board account.,Free for all students. No financial eligibility requirements.,"Available on Mac, Windows, iPad, and Chromebook. Tests automatically scored with performance breakdowns. Links to Khan Academy for targeted practice on weak areas. Most authentic simulation of actual testing conditions.",https://satsuite.collegeboard.org/practice/practice-tests/bluebook,web
Schoolhouse.world Free SAT Tutoring & Bootcamps,exams,🟢 Watch List,Ongoing — bootcamps run year-round. 4-week bootcamp sessions start regularly. Check website for current schedule.,"Open to all high school students worldwide. No income, school, or grade restrictions.",Free ($0). All tutoring and bootcamp sessions are completely free.,"No cost to any student. Fully free, nonprofit service.","Nonprofit (501c3) founded by Sal Khan of Khan Academy. All tutors are vetted, trained, and background-checked. Sessions recorded for later review. Also offers math, science, and AP tutoring. Highly recommended as a free alternative to paid test prep courses.",https://schoolhouse.world/,web
ACT Free Official Practice Test & Prep Resources,exams,🟢 Watch List,"No deadline — self-paced, always available online.",Open to all students preparing for the ACT.,Free ($0). Official ACT prep resources via act.org.,Free for all students. No financial eligibility required.,Includes free full-length practice test (all sections including optional writing). Daily practice questions via ACT Academy. Kaplan partnership provides free test prep events and strategy sessions. Also offers The Official ACT Prep Guide 2026-2027 for purchase ($30-40) with 4 additional practice tests.,https://www.act.org/content/act/en/products-and-services/the-act/test-preparation.html,web
CLT Free Official Practice Test,exams,🟢 Watch List,No deadline — available anytime after creating a free CLT account.,Open to all students with a free CLT account.,Free ($0). No charge for practice test.,Free for all students. No financial eligibility requirements.,2-hour practice test. Same format and technology as actual CLT. Unlimited free score sends to colleges from actual test. No penalty for taking practice test — scores not reported to colleges.,https://www.cltexam.com/tests/practice-test/,web
CLT10 — Classic Learning Test for 10th Grade,exams,🟢 Watch List,Remotely proctored dates available regularly. In-school testing windows also available. Registration deadline approximately 1 week before test date.,9th and 10th grade students. Rising 11th grader (Class of 2028) would have taken this as a 10th grader — included for completeness.,Approximately $30-50 per exam (remotely proctored). In-school pricing may differ.,Fee waivers may be available through CLT for eligible students.,Prepares students for the full CLT college entrance exam. Similar format and content philosophy. Included for context — not the primary recommended exam for an 11th grader.,https://www.cltexam.com/tests/clt-10/,web
Princeton Review Free SAT/ACT Practice Test & Events,exams,🟢 Watch List,Ongoing — check website for upcoming free practice test dates and events.,Open to all high school students.,Free ($0) for practice test and score report.,Free for all students. No financial eligibility required.,"Practice tests simulate actual testing conditions. Interactive score report identifies strengths and weaknesses. Free strategy sessions available. Optional paid courses ($900-$3,000+) for those seeking structured instruction. No commitment required for free events.",https://www.princetonreview.com/college/free-act-practice-test,web
College Board BigFuture Scholarships,exams,🟢 Watch List,Ongoing monthly drawings. Complete steps throughout high school (starting 9th grade). Each step has its own deadline — check BigFuture dashboard.,Open to all U.S. high school students (grades 9-12) who complete eligible college planning activities on BigFuture. Must have a College Board account.,Free ($0). No cost to participate.,Not need-based. Open to all students regardless of income. $2.5M+ awarded annually in random drawings.,"Not tied to PSAT/SAT scores — completion of actions triggers entries. Monthly drawings for $500-$2,000. Annual $40,000 scholarship drawing. Completing all 6 steps gives maximum entries. Completely free and low-effort opportunity for Class of 2028.; [DEAD: https://bigfuture.collegeboard.org/scholarships-grants-aid]",,web
2026 Summer Nationals & July Challenge,fencing,🟢 Watch List,2026-05-07 (standard registration closed); late registration may have passed,Must be a current USA Fencing competitive member; qualification required for most events (regional points or divisional qualification),Varies by event; USA Fencing membership required (~$75-150/yr) plus event fees (~$60-150 per event),None specified for general participation,"June 27 - July 6, 2026. Portland Convention Center, Portland, OR. Requires qualification through regional points or divisional qualifiers. One of the most important national events of the season.",https://www.usafencing.org/2026-summer-nationals-july-challange,web
October 2026 North American Cup,fencing,🟢 Watch List,TBA (typically ~4-6 weeks before event; priority registration window expected),Current USA Fencing competitive member; open to all eligible age categories,Event registration ~$80-150 per event; USA Fencing membership required,None specified,"October 9-12, 2026. Orlando, FL. First NAC of the 2026-27 season.",https://www.usafencing.org/events-national,web
November 2026 North American Cup,fencing,🟢 Watch List,TBA,Current USA Fencing competitive member,Event registration ~$80-150 per event; USA Fencing membership required,None specified,"November 20-23, 2026. Columbus, OH.",https://www.usafencing.org/news/2026/january/13/two-more-2026-27-season-dates-announced-november-nac-in-columbus-junior-olympics-in-okc,web
2026 Division I & Parafencing National Championship / April NAC,fencing,🟢 Watch List,Passed for 2026 (was ~March 2026),Current USA Fencing competitive member; Division I requires national points or qualifying results,Event registration fees apply,None specified,"Richmond, VA. 2026 edition has passed but returns annually. Watch for 2027 April NAC dates.",https://www.usafencing.org/2026-division-i-parafencing-national-championship-april-north-american-cup,web
2026 March North American Cup,fencing,🟢 Watch List,Passed for 2026,Current USA Fencing competitive member,Event registration fees apply,None specified,"Cleveland, OH. 2026 edition has passed but March NAC returns annually. Typically held in early March.",https://www.usafencing.org/2026-march-north-american-cup,web
SJCC Las Vegas 2026,fencing,🟢 Watch List,Passed for 2026 (was May/June 2026),Current USA Fencing competitive member; Junior (U20) and Cadet (U17) categories,Event registration fees apply,None specified,"June 5-7, 2026 in Las Vegas. SJCC events are held annually in various locations. Watch for 2026-27 SJCC announcements.",https://www.usafencing.org/news/2026-sjcc,web
Neil Lazar RYC/RJCC,fencing,🟢 Watch List,Typically ~2-3 weeks before event date; check USA Fencing regional calendar for 2026-27 dates,"Current USA Fencing competitive member; open to Youth, Cadet, and Junior categories",~$50-80 per event; USA Fencing membership required,None specified,"Held annually in New Haven, CT (Floyd Little Athletic Center). Typically in September or spring. One of the closest regional tournaments for CT fencers. Provides regional points for national qualification.",https://www.ctdivusfa.com/events,web
Star Cup RYC/RJCC,fencing,🟢 Watch List,Typically ~2-3 weeks before event; check USA Fencing regional calendar,"Current USA Fencing competitive member; open to Youth (Y10, Y12, Y14), Cadet, and Junior categories",~$50-80 per event; USA Fencing membership required,None specified,"Danvers, MA (near Boston). Typically held in late summer/early fall. New England regional tournament.",https://www.neusfa.org/event-details-registration/star-cup-ryc-rjcc,web
Thrust Fall RYC/RJCC,fencing,🟢 Watch List,Typically early October for the October event,"Current USA Fencing competitive member; open to Youth, Cadet, and Junior categories",~$50-80 per event; USA Fencing membership required,None specified,"Suffern, NY (Rockland Community College). Typically held in late October. Good regional points opportunity for CT fencers.",https://www.bostonfencingclub.org/bfc-schedule,web
Premier Challenge ROC/RJCC/RYC,fencing,🟢 Watch List,Typically early September for September event,"Current USA Fencing competitive member; open to Youth, Cadet, Junior, and Senior (D1A, D2, Vet) categories",~$60-100 per event depending on category; USA Fencing membership required,None specified,"Suffern, NY (Rockland Community College). Typically held in September. ROC events allow fencers to earn/upgrade ratings.",https://www.usafencing.org/events-regional,web
Capitol Clash SYC/RCC & Y8,fencing,🟢 Watch List,Typically mid-December for January event,Current USA Fencing competitive member; SYC for Y10/Y12/Y14; RCC for Cadet,~$80-120 per event; USA Fencing membership required,None specified,"National Harbor, MD (near Washington DC). Annually in January (MLK weekend). SYC events provide national points important for national qualification.",https://capitolclash.org/,web
Boston Fencing Club RJCC,fencing,🟢 Watch List,Varies; check USA Fencing regional calendar,Current USA Fencing competitive member; Cadet (U17) and Junior (U20) categories,~$50-80 per event; USA Fencing membership required,None specified,"Boston, MA. Hosted at Boston Fencing Club. Multiple dates throughout the season.",https://www.askfred.net/tournaments/24d67332-d5b0-4443-b953-ce04a7a12e70,web
New England Division U20/U17 JO Qualifiers (NEUSFA),fencing,🟢 Watch List,"Typically early fall; ~$40 regular entry, $80 late","New England Division (includes CT) fencers only; U.S. citizens or permanent residents. Cadet (U17, born 2009+) and Junior (U20, born 2006+) categories.","$40 regular entry fee, $80 late entry fee",None specified,Hosted by Boston Fencing Club. Typically held in October (check 2026-27 schedule). Required qualification pathway for Junior Olympics.,https://www.neusfa.org/,web
Rockland Fencers Club Sleepaway Camp at Avon Old Farms,fencing,🟢 Watch List,"Early registration ends May 24, 2026",All levels; all three weapons,"$1,550 early registration (by 5/24/26); $1,650 regular registration (after 5/25/26); $150 sibling discount",$150 sibling discount available,"August 2-9, 2026. Avon Old Farms School, Avon, CT. Fully air-conditioned gym. Sleepaway camp.",https://www.rocklandfencersclub.com/summer-camp,web
Vivo-Marx Foil/Epee Summer Sleepaway Camp,fencing,🟢 Watch List,Early pricing by April 1; regular pricing April 2-June 1; late registration after June 1,Fencers ages 12-17; foil and epee only,"$1,700 early registration; $1,800 regular (April 2-June 1); $1,900 late registration",None specified,"Rumsey Hall School, Washington Depot, CT. Foil and epee focus. Elite coaching staff. Summer 2026 (dates TBC - check website).",https://www.marxfencingacademy.com/summer-sleepaway-2026,web
Tim Morehouse Sleep-Away Fencing Camp at St. Mark's School,fencing,🟢 Watch List,TBA (typically fills up; early registration recommended),All levels; all three weapons; typically ages 10-18,"~$2,000-3,000 (estimated based on similar premier camps)",Check with camp for any available aid,"August 2-16, 2026. St. Mark's School, Southborough, MA (~1.5 hours from CT). 30+ Ivy League coaches attend. College Coaches & Olympians themed camp.",https://www.timmorehousefencing.com/sleep-away-fencing-camp,web
NYFA International Summer Sleep-Away Fencing Camp,fencing,🟢 Watch List,Registration open; early bird pricing available,Ages 10+ with at least 1 year of fencing experience; intermediate to advanced; epee focus,"$2,200-2,800 per session (estimated); 6 free private lessons with 3 sessions; free rafting trip with 2 sessions",Free private lessons for multi-session registrants; free rafting trip for 2-session registrants,"Storm King School, Cornwall-On-Hudson, NY (~2 hours from CT). Session 1: July 12-21; Session 2: July 22-31; Session 3: August 1-10, 2026. Primarily epee focused. Elite international coaching.",https://fencenyfa.com/nyfa-sleep-away-fencing-camps/,web
"Tim Morehouse Fencing Club Summer Day Camps - New Canaan, CT",fencing,🟢 Watch List,Rolling registration; early booking recommended,All levels; all ages,~$500-800 per week (estimated); discounted rates for new students,50% off first week for new students (promotional),"New Canaan, CT location. Summer 2026 day camp. Multiple weeks available. Also has locations in Port Chester, NY (Westchester).",https://www.timmorehousefencing.com/,web
Olympia Fencing Center Summer Camps,fencing,🟢 Watch List,Rolling; registration typically opens in spring,Various levels; beginner to advanced,~$400-700 per week (estimated),None specified,"Cambridge, MA. Offers beginner/intermediate camps and pre-nationals advanced clinics. Multiple weeks available July 2026.",https://olympiafencingcenter.com/fencing-summer-camps/,web
Boston Fencing Club Summer Learn-to-Fence Clinics,fencing,🟢 Watch List,Rolling registration,Ages 6-17; beginner-friendly,~$300-500 per week (estimated),None specified,"Boston, MA. Summer 2026. Ages 12-17: August 10-14, 2026.",https://bostonfencingclub.square.site/,web
Bay State Games Fencing,fencing,🟢 Watch List,Typically June/July; check website,Open to New England residents; various age categories,~$50-80 entry fee,None specified,Held annually in summer. Good regional competition opportunity accessible from CT.,https://www.baystategames.org/fencing,web
Boston Junior Sabre World Cup,fencing,🟢 Watch List,"Passed for 2026 (was January 16-18, 2026)",Junior (U20) sabre fencers; international competition; typically requires national team selection or high national ranking,International event fees apply,None specified,"Boston, MA. Annual event in January. Elite international competition. Sabre only.",https://www.usafencing.org/junior-saber-world-cup,web
Regeneron Science Talent Search (Regeneron STS),general_competitions,🟢 Watch List,"November 5, 2026 (8pm ET) for the 2027 cycle",High school seniors in the US and its territories. Open regardless of citizenship — any student living in and attending their final year of secondary school in the US may apply.,Free — no application or participation fee at any stage,"Top 300 Scholars receive $2,000 each. Top 40 Finalists compete for $1.8M+; first place $250,000, remaining finalists receive at least $25,000 each.","Approximately 2,600 students enter annually. 300 named Scholars, 40 selected as Finalists. Holistic review process. Sponsored by Regeneron through 2036 ($150M commitment).",https://www.societyforscience.org/regeneron-sts/,web
Davidson Fellows Scholarship,general_competitions,🟢 Watch List,February 11 (2026 cycle). 2027 application opens Fall 2026 with a similar February deadline.,18 years old or younger as of the application deadline. US citizen or permanent resident residing in the United States. Must have completed a significant work/project demonstrating exceptional achievement.,Free application,"$100,000 (up to 5 awards), $50,000 (up to 5 awards), $25,000 (up to 10 awards) — approximately 20 awardees annually.","Administered by the Davidson Institute for Talent Development. Requires a substantial project, portfolio, or body of work. Highly competitive; recognizes extraordinary young talent.",https://www.davidsongifted.org/gifted-programs/fellows-scholarship/,web
U.S. Presidential Scholars Program,general_competitions,🟢 Watch List,Application materials due by March 12 (2026 cycle). State nominations occur in preceding fall/winter (November-December).,"US citizen or Legal Permanent Resident. Graduating between January and August of the program year. Invitation-only via: (1) extremely high SAT/ACT scores, (2) Chief State School Officer nomination, or (3) national recognition in arts (YoungArts) or CTE.",Free — no application fee,"No monetary award. Recognition includes an expenses-paid trip to Washington, D.C. and a medallion at a ceremony (currently virtual/hybrid format in recent years). Prestigious honor that strengthens college applications.","No monetary scholarship but nationally prestigious honor. Recognizing academic achievement, leadership, and community service. Historically included White House ceremony and travel to DC.",https://www.ed.gov/grants-and-programs/recognition-programs/us-presidential-scholars-program,web
Regeneron International Science and Engineering Fair (ISEF),general_competitions,🟢 Watch List,Varies by affiliated fair (typically fall/spring). ISEF Global Finals held in May. Must qualify through an affiliated regional or state fair.,"Grades 9-12 (or equivalent), under 20 as of May 1 of competition year. Must win top honors at an official ISEF-affiliated science fair to qualify.",Free to enter affiliated fairs. Finalist travel and registration costs typically covered by the affiliated fair organization.,"Millions in awards: top Gordon E. Moore Award ($75,000), Intel Foundation Young Scientist Awards ($50,000 each), category best ($5,000+), and numerous special awards from professional societies.",Organized by Society for Science. Sponsored by Regeneron. Highly competitive international event. Students must start at the local/regional affiliated fair level. Multiple award categories.,https://www.societyforscience.org/isef/,web
National High School Mock Trial Championship,law_civics,🟢 Watch List,"April 30, 2027 (2027 registration); varies by state qualification",High school students on state champion mock trial teams,"$200 membership fee + $500 tournament registration fee (per team, through state org)","Limited, varies by state",Only available after winning CT state championship. Travel and lodging required. Premier national mock trial event.,https://www.nationalmocktrial.org/,web
Empire Mock Trial,law_civics,🟢 Watch List,Rolling (courtesy deadline for Fall 2026 programs ongoing),"High school students, grades 9-12","$2,500 per program",Limited scholarships available,Highly regarded program based in NYC (commutable from CT). Builds trial advocacy skills. Multiple sessions throughout the year.,https://empiremocktrial.org/,web
We the People: The Citizen and the Constitution (CT State Finals),law_civics,🟢 Watch List,Fall 2026 (for 2026-2027 season),"CT high school students, grades 9-12, participating through school class/club",Free (curriculum provided; minimal school costs),Some travel aid for national finals,"CT has strong We the People programs at several high schools (Trumbull, Staples, Greenwich). National Finals in DC (April 2027). Excellent constitutional law experience.",https://ctdemocracycenter.org/our-programs/we-the-people/,web
We the People: National Finals,law_civics,🟢 Watch List,April 2027 (through state qualification),Winning teams from state We the People competitions,Varies (school covers travel to DC),Some support available through Center for Civic Education,CT teams have placed well (Trumbull placed 8th nationally in 2026). Requires winning CT state finals first.,https://www.civiced.org/we-the-people/national-competitions/finals,web
American Legion Oratorical Contest (CT),law_civics,🟢 Watch List,Local contests typically held Dec-Feb; state final March 2027,"High school students, grades 9-12, public/private/ homeschool",Free,"National scholarships: $20,000-$25,000; state-level awards also available",Excellent constitutional law and public speaking opportunity. CT students have done well in recent years. National prizes substantial.,https://www.legion.org/scholarships/oratorical,web
NSDA National Speech & Debate Tournament,law_civics,🟢 Watch List,March-June 2026 (district qualification varies; at-large applications due April 1),High school students at NSDA-member schools,$149/year school membership; $20 student NSDA membership; tournament fees vary,15% discount on entry fees for staying in NSDA hotel block,Premier debate competition. Congressional Debate (model congress) is most law-relevant. Many CT high schools have NSDA chapters.,https://www.speechanddebate.org/national-tournament-2026/,web
National Association of Moot Court (NAMC) High School Competition,law_civics,🟢 Watch List,"Regional tournaments: March 2026 (Berkeley virtual Mar 13-14, DC Mar 21-22); next season Fall 2026","High school students, grades 9-12",$80-$120 per team for regional tournaments,N/A,Focused on appellate advocacy and constitutional law. Can participate as independent team or through school. Virtual regionals available.,https://www.namcmootcourt.org/,web
High School Moot Court Association (HSMCA),law_civics,🟢 Watch List,Spring 2027 (qualifying tournaments),"High school students, any background",Modest registration fee (exact amount TBD on website),N/A,Great option for CT students as most rounds are online. National championship is in-person. Focus on constitutional appellate arguments.,https://hsmca.org/,web
YMCA Youth and Government (Connecticut),law_civics,🟢 Watch List,"Registration typically opens August; CT HS Assembly November 13, 2026","CT high school students, grades 9-12",Varies by YMCA (typically $200-400 per participant for state conference),Financial aid available through local YMCA chapters,"Hands-on model legislature and court experience. Students can serve as attorneys in mock trial or appellate arguments. National competition in Austin, TX for top participants.",https://www.ymcayag.org/ct/,web
YMCA National Judicial Competition (NJC),law_civics,🟢 Watch List,"May 31, 2026 (registration for 2026 NJC)",High school students in YMCA Youth and Government programs,"$800 (includes hotel triple occupancy, two meals/day, activities)",Some aid through local YMCA,"Requires prior participation in CT YMCA Youth & Government. Travel to Austin, TX. Excellent appellate advocacy experience.",https://www.ymcayag.org/njc/,web
