name,category,tier,deadline,eligibility,cost,aid,notes,url,source
UConn Summer LEAD Program,ct_local,🟢 Watch List,"Extended to April 15, 2026",CT high school students entering senior year (rising seniors),Free,Full program is free,Good for college prep. For rising seniors specifically. At UConn Storrs.,https://admissions.uconn.edu/summer-lead-program/,UConn Undergraduate Admissions
Connecticut History Day,ct_local,🟢 Watch List,Regional competitions typically March; state competition April,CT students in grades 6-12,Low cost (minimal participation fees),None needed,Good for law/public policy interest. Can develop historical research and argumentation skills relevant to law.,https://www.historydayct.org/,Connecticut History Day
Connecticut High School Fencing Association (CHSFA) State Championships,ct_local,🟢 Watch List,Season runs winter-spring; check CHSFA for current schedule,CT high school students on school fencing teams,Varies by school team participation,None specified,Direct fit for fencing interest. Approximately 25 CT programs compete. CIAC status being pursued.,https://www.chsfa.org/state-championships,Connecticut High School Fencing Association / USA Fencing
"Jackson Laboratory Summer Student Program (Farmington, CT)",ct_local,🟢 Watch List,Typically January-February (annual cycle),Graduating high school seniors and undergraduates (typically age 18+),"Free (tuition-free). Participants receive $7,000 stipend + room/board + travel.","$7,000 stipend provided; all costs covered",Excellent paid research opportunity in CT (Farmington). Apply after senior year starts. Better suited for summer after 11th grade.,https://www.jax.org/education-and-learning/high-school-students-and-undergraduates/learn-earn-and-explore,Jackson Laboratory website
PSAT/NMSQT 2026,exams,🟢 Watch List,"School-dependent (register through your high school counselor; testing window Oct 1-30, 2026)",11th grade (juniors); some schools allow 10th graders to take it for practice,$18 (often covered by school or district),Fee waivers available for students eligible for free/reduced lunch,CRITICAL exam for this student. PSAT/NMSQT is the sole qualifying test for National Merit Scholarships. Junior year score determines eligibility. High-income family likely pays $18 fee. Strong 4.0+ GPA student with Indian heritage should aim for high score to qualify as National Merit Semifinalist (CT cutoff historically ~222). School will handle registration — student should confirm with counselor early in fall 2026.,https://satsuite.collegeboard.org/psat-nmsqt/test-dates,"College Board SAT Suite, National Merit Scholarship Corporation"
SAT 2026-2027 — Full Schedule,exams,🟢 Watch List,"Test dates: Aug 22, Sep 12, Oct 3, Nov 7, Dec 5, 2026; Mar 6, May 1, Jun 5, 2027. Registration deadlines: Aug 7, Aug 28, Sep 18, Oct 23, Nov 19, 2026; Feb 19, Apr 16, May 21, 2027 (estimated). Late registration: ~4 days after regular deadline.",No formal grade requirement; typically taken by 11th and 12th graders,$68 (standard registration fee),SAT fee waivers available for eligible low-income students. Not applicable for high-income family.,"Key college entrance exam. Student should plan to take SAT spring 2027 (Mar, May, or Jun) after PSAT in fall 2026. Optional to take twice — fall junior year or spring. Digital format, adaptive test. High-income family pays full $68 fee each time. Recommend taking May or June 2027 after AP exams.",https://satsuite.collegeboard.org/sat/dates-deadlines,College Board SAT Suite
ACT 2026-2027 — Full Schedule,exams,🟢 Watch List,"Test dates: Sep 19, Oct 17, Dec 12, 2026; Feb 27, Apr 10, Jun 12, Jul 10, 2027. Registration deadlines: Aug 14, Sep 11, Nov 6, 2026; Jan 22, Mar 5, May 7, Jun 4, 2027 (estimated). Late registration: ~10 days after regular deadline.",No formal grade requirement; typically taken by 11th and 12th graders,$68 (without writing); $93 (with writing essay),ACT fee waivers available for low-income students. Not applicable for high-income family.,Alternative to SAT. Many students take both and submit the stronger score. Student should consider ACT as backup/supplement to SAT. Enhanced ACT launched 2026 with shorter format. Fee higher with writing section ($93 vs $68). July 2027 date not available in NY; CT likely has it. High-income family pays full fee.,https://www.act.org/content/act/en/products-and-services/the-act/registration/test-dates.html,ACT.org
AP Exams 2027,exams,🟢 Watch List,"Exam dates: Week 1 estimated May 5-9, 2027; Week 2 estimated May 12-16, 2027. Ordering deadline for schools: November 15, 2026 (for full-year courses). Final ordering deadline: March 13, 2027. Late-testing: May 17-21, 2027 (estimated). Individual exam schedules vary by subject.",Enrollment in corresponding AP course recommended but not required; students may self-study and test,$99 per exam ($129 per exam at international schools). Late order fee: $40 per exam. Exam cancellation/refund: $40 fee.,College Board offers $36 per exam fee reduction for qualifying low-income students. Some states/schools cover costs. Not applicable for this high-income profile.,"Student is rising junior likely taking multiple AP courses in junior year. Common APs for strong 4.0+ student with STEM/math interest: AP Calculus BC, AP Physics, AP Chemistry, AP Computer Science A, AP English Language, AP US History, AP Statistics. Each exam costs $99. Family pays full cost for all exams taken. Register through school AP coordinator in fall 2026 (by November for best pricing). Key to schedule prep across year.",https://apcentral.collegeboard.org/exam-administration-ordering-scores/exam-dates,College Board AP Central
CLT (Classic Learning Test) 2026-2027,exams,🟢 Watch List,"Remotely proctored dates available throughout year. School-based dates vary. Sample dates from CLT site: Jul 16, 2026 (remotely, reg by Jul 9); Aug 22, 2026 (school, reg by Jul 22); Oct 8, 2026 (school/remote); Dec 10, 2026 (estimated); Feb 4, 2027 (estimated); Mar 21, 2027 (estimated); Apr 25, 2027 (estimated). Registration deadlines typically 3-4 weeks before test date.",11th and 12th graders (CLT). CLT10 for 9th/10th graders.,"$69 (remotely proctored, price increases to $112 after June 1, 2026). School-based pricing may differ. 2026 Unlimited Pass: $167 for all remotely proctored exams in 2026.",Limited fee waivers; contact CLT directly. Not typically offered for high-income families.,Alternative to SAT/ACT. Less widely accepted than SAT/ACT but growing. Useful if targeting specific CLT-partner schools. Shorter test format (2 hours) may appeal as supplement. Low priority for this student unless targeting partner schools. $69 remote or $167 unlimited pass for multiple attempts. Less commonly used by Indian-American families from CT.,https://www.cltexam.com/tests/clt/,"Classic Learning Test (cltexam.com), Edison Prep, CLT partner list"
PSAT 10 2027,exams,🟢 Watch List,"Testing window: March 2 - April 30, 2027. School chooses administration date. Registration through school.",10th grade students; some schools offer to 9th graders,"Included in school-administered fee (typically $18 or less, often covered by school)",Fee waivers available for eligible low-income students through school,"Student would take this in spring of 10th grade (spring 2027 — wait, student is currently rising 11th grade, so they just completed 10th grade. PSAT 10 would have been spring 2026, which has already passed. Not relevant as a future exam but listed for context. Student should focus on PSAT/NMSQT in fall 2026 and SAT/ACT prep.",https://satsuite.collegeboard.org/psat-10/test-dates,College Board SAT Suite
PSAT 8/9 2026-2027,exams,🟢 Watch List,Fall 2026 window: September - November 2026. Spring 2027 window: February - April 2027. School chooses date.,8th and 9th grade students,Included in school testing program (typically $18 or less),Fee waivers available through school for eligible students,Not relevant for rising 11th grader. Listed for completeness only. Student took this in 9th grade (fall 2024/spring 2025).; [DEAD: https://satsuite.collegeboard.org/psat-8-9/test-dates],,College Board SAT Suite
National Merit Scholarship Program Overview,exams,🟢 Watch List,"PSAT/NMSQT test window: October 1-30, 2026. Semifinalists announced: September 2027. Finalists notified: February 2028. Scholarships awarded: Spring 2028.",US high school students in 11th grade (juniors). US citizenship or permanent resident status. Must take PSAT/NMSQT in the designated year.,"No separate cost beyond PSAT/NMSQT fee ($18, often covered by school)","Scholarships are merit-based, not need-based. No income eligibility requirement.",HIGH PRIORITY for this student. Strong 4.0+ GPA student of Indian heritage with high academic achievement from CT has strong chance at National Merit recognition. Semifinalist cutoff in CT is typically around 222. Student should prepare thoroughly for PSAT/NMSQT in October 2026. National Merit recognition is a significant college application boost and can open doors to substantial merit scholarships at many universities regardless of income.; [DEAD: https://www.nationalmerit.org/s/1758/interior.aspx?sid=1758&gid=2&pgid=424],,National Merit Scholarship Corporation
SAT Subject Tests (Discontinued),exams,🟢 Watch List,N/A — discontinued,N/A,N/A,N/A,Not applicable. Listed for completeness to avoid confusion. AP exams now serve this purpose.; [DEAD: https://satsuite.collegeboard.org/sat-subject-tests],,College Board
October 2026 North American Cup (NAC),fencing,🟢 Watch List,TBD (typically ~3 weeks before event),Open to all USA Fencing members with valid membership. Junior (U20) and Cadet (U17) events for rising 11th grader.,TBD (typical NAC entry ~$75-150 per event plus USA Fencing membership),No need-based aid; high-income family eligible,"Location: Orlando, FL. Dates: Oct 9-12, 2026. First NAC of the season — good for early ranking points. Direct flights from CT. Travel required.",https://www.usafencing.org/events-national,USA Fencing official announcement
2026 USA Fencing Summer Nationals & July Challenge,fencing,🟢 Watch List,"Closed (was May 6, 2026)","Must qualify through NACs, regionals, or divisional qualifiers. US citizen or permanent resident.",Significant (entry fees + Portland travel + lodging),No need-based aid,"Location: Portland, OR. Currently happening Jun 27-Jul 6, 2026. Watch for 2027 Summer Nationals location announcement (typically announced mid-season).",https://www.usafencing.org/2026-summer-nationals-july-challange,"USA Fencing official (Jun 13, 2025)"
Premier Challenge ROC/RJCC/RYC,fencing,🟢 Watch List,TBD (typically early Sep for Sep event),Open to all USA Fencing members. Various age categories.,TBD (~$50-90 per event),No need-based aid,"Location: Rockland Community College, Suffern, NY (~1 hr from CT). Usually held annually in late September. Regional points and ratings opportunities.",https://www.askfred.net/tournaments/a26b6276-fcc6-42d9-8ff0-fdbfc57e6e92,AskFRED / USA Fencing regional calendar
Neil Lazar RYC/RJCC,fencing,🟢 Watch List,Typically early Mar for Apr event,"Open to all USA Fencing members. Y10, Y12, Y14, Cadet, Junior events.",TBD (~$50-85 per event),No need-based aid,"Location: Floyd Little Athletic Center, New Haven, CT. Usually held annually in early April. Very accessible from anywhere in CT. Great for regional points.",https://www.askfred.net/tournaments/ca083e89-10da-432c-81ab-3827446b2c8b,AskFRED / USA Fencing regional calendar
Morris Cup RYC/RJCC,fencing,🟢 Watch List,TBD (typically early Nov for late Nov event),Open to all USA Fencing members.,TBD (~$50-85 per event),No need-based aid,"Location: Rockland Community College, Suffern, NY (~1 hr from CT). Usually held annually in late November. Good fall season option close to home.",https://www.askfred.net/tournaments/8ef7943c-fbdd-4c3d-ab99-c8c458bf8229,AskFRED / USA Fencing regional calendar
Trick or Retreat ROC/RJCC/RYC,fencing,🟢 Watch List,TBD (typically late Jul for Aug event),Open to all USA Fencing members.,TBD (~$50-90 per event),No need-based aid,"Location: NJ Convention & Exposition Center, Edison, NJ (~2-3 hrs from CT). Usually held annually in mid-August. Good pre-season tournament.",https://www.askfred.net/tournaments/ad977bd1-d8cb-4143-8d1b-c94fbbbc76f5,AskFRED / USA Fencing regional calendar
NEUSFA Pomme De Terre,fencing,🟢 Watch List,Typically mid-May for Jun event,Open to NEUSFA members (New England Division). Senior and E & Under events.,~$35-50 per event (NEUSFA members),No need-based aid,"Location: Brandeis University, Waltham, MA (~2 hrs from CT). 37th annual held Jun 13-14, 2026. Expect 38th annual in Jun 2027.",https://www.neusfa.org/,NEUSFA official site / AskFRED
"NEUSFA Regional Qualifier Events (Beanpot Open, Turkey Open, Hangover Open)",fencing,🟢 Watch List,Varies by event (~2 weeks before),Open to NEUSFA members. Senior and E & Under events.,~$25-40 per event,No need-based aid,Locations vary across MA/New England. Low-cost local competitions. Good for gaining competitive experience without extensive travel.,https://www.neusfa.org/results,NEUSFA official site
Nutmeg State Games Fencing Tournament,fencing,🟢 Watch List,Typically mid-Jul for late Jul event,Open to all fencers. E & Under and Open/Senior events available.,"$50 per event (no registration fee before Jul 1, $75 after)",No need-based aid,"Location: Candlewood Fencing Center, Newtown, CT. Usually held late July. Hosted by CT Division of USA Fencing. No USFA membership required for Nutmeg State Games (check current rules).",https://www.ctdivusfa.com/events/nutmegstategames,CT Division USA Fencing official site
CT Division Great Pumpkin Tournament,fencing,🟢 Watch List,Varies,Open to all fencers. Senior events.,"$50 per event, no registration fee",No need-based aid,CT Division event. Date typically in fall (late Oct). Low-cost local tournament in Connecticut.,https://www.ctdivusfa.com/events,CT Division USA Fencing events page
Rockland Fencers Club Sleepaway Camp at Avon Old Farms School,fencing,🟢 Watch List,"Jul 1, 2026",Fencers ages 10+ with at least 1 year of experience.,"$1,500 (double room) - $1,800 (single room). $500 non-refundable deposit.",No need-based aid,"Location: Avon Old Farms School, Avon, CT. Dates: Aug 2-9, 2026. Includes room, boarding, 3 meals, and 2 daily training sessions. Hosted by Rockland Fencers Club, Fencing Academy of Westchester, and Rogue Fencing Academy.",https://www.rocklandfencersclub.com/summer-camp,Rockland Fencers Club official site
Tim Morehouse Fencing Club Sleepaway Camp at St. Mark's School,fencing,🟢 Watch List,TBD (early deadline typically Jun 1),"Competitive fencers, all levels welcomed. Ages 10-18.","Premium (estimated $2,000-3,000+ for full session)",No need-based aid,"Location: St. Mark's School, Southborough, MA (~1.5 hrs from CT). Dates: Aug 2-16, 2026 (two-week session). Features Harvard University Head Coach Daria Schneider and Olympic medalists. Day commuter option also available.",https://www.timmorehousefencing.com/sleep-away-fencing-camp,Tim Morehouse Fencing Club / St. Mark's School official
Marx Fencing Academy Summer Clinics & Sleepaway Camp,fencing,🟢 Watch List,Varies by program,Various age groups. Youth clinic ages 7-12 (foil/epee). Sleepaway camp for competitive faders.,"Varies (clinics $300-600, sleepaway $1,500-2,000 est.)",No need-based aid,"Location: Acton, MA (Academy) and various camp locations. Marx is a premier New England fencing academy.",https://www.marxfencingacademy.com/summer2026,Marx Fencing Academy official site
Apogee Fencing at Cheshire Academy,fencing,🟢 Watch List,Rolling admissions for 2026-27 school year,"Must be accepted to and enrolled at Cheshire Academy (grades 9-12, PG). International and domestic students.","Boarding tuition ~$69,400/year; Day ~$37,425/year",Financial aid available through Cheshire Academy (merit-based possible),"Location: Cheshire, CT (in-state!). Launched Jan 2026 for 2026-27 school year. Separate from CA's existing fencing program. Head coaches lead elite training track. Recruitment for inaugural cohort ongoing.",https://cheshireacademy.org/athletics/apogee-fencing-at-cheshire-academy/,"Cheshire Academy official announcement (Jan 14, 2026)"
Candlewood Fencing Center - Year-Round Training,fencing,🟢 Watch List,Ongoing (rolling enrollment),All ages and skill levels.,Monthly membership/class fees (varies by program),No need-based aid,"Locations: Newtown and Norwalk, CT. Year-round training. Hosts local tournaments including the Midwinter Melee. Almost 30 years of operation.",https://candlewoodfencing.com/about,Candlewood Fencing Center official site
Enfield Fencing Club - Year-Round Training,fencing,🟢 Watch List,Ongoing (rolling enrollment),All ages and skill levels.,Varies by program,No need-based aid,"Location: Enfield, CT (north-central CT). Affordable local training option. Hosts local tournaments like 'A Nightmare on Elm Street'.",https://enfieldfencingclub.com/,"Enfield Fencing Club official site / Hartford Courant (Jun 10, 2026)"
Fencers School of Connecticut - Year-Round Training,fencing,🟢 Watch List,Ongoing (rolling enrollment),All ages and skill levels.,Varies by program,No need-based aid,"Location: Guilford, CT (south-central CT coast). Open practice sessions available. Private lessons recommended alongside group classes.",http://www.fencersschoolofct.com/,Fencers School of CT official site
Boston Fencing Club Summer Camps 2026,fencing,🟢 Watch List,Varies,Open to all levels.,TBD,No need-based aid,"Location: Boston, MA. Summer 2026 camps run Jul 13 - Aug 1. BFC also hosts RYC/RJCC events during the season.",https://www.bostonfencingclub.org/bfc-schedule,Boston Fencing Club official site / FencingEvents.org
Regeneron Science Talent Search (STS),general_competitions,🟢 Watch List,"November 5, 2026 at 8pm ET (for 2027 competition)","High school seniors (including homeschooled) in the US, US citizens/permanent residents living abroad, or US citizens living abroad attending any high school. Must have completed independent STEM research project.",Free (no application fee),"First place: $250,000; Top 300 Scholars: $2,000 each; Total: $3.1 million; Top 40 finalists get additional awards","Requires submission of original research paper, essay responses, recommendations, and transcript. Administered by Society for Science. Nation's most prestigious pre-college science competition.",https://www.societyforscience.org/regeneron-sts/,societyforscience.org
National Merit Scholarship Program,general_competitions,🟢 Watch List,PSAT/NMSQT administered in October of junior year (October 2026 for Class of 2028). No application — entry is based on PSAT/NMSQT testing.,High school students in US. Must take PSAT/NMSQT in 11th grade (specified year of high school program). Must be enrolled in a US high school or homeschooled. US citizens or permanent residents.,Cost of PSAT/NMSQT exam (~$18-20; often covered by school),"National Merit $2,500 Scholarship (one-time), Corporate-Sponsored Scholarships (renewable up to $10K/year), College-Sponsored Merit Scholarships (varies by institution, can be full tuition)","Automatic entry based on PSAT/NMSQT scores. No separate application for semifinalist status. Finalists must submit additional materials (essay, recommendations, activities, SAT/ACT scores). Administered by National Merit Scholarship Corporation (NMSC).; [DEAD: https://www.nationalmerit.org/]",,nationalmerit.org
Davidson Fellows Scholarship,general_competitions,🟢 Watch List,"February 18, 2026 (extended from Feb 11). Annual cycle; check for 2027 deadline.","18 years old or younger as of application deadline. US citizen or permanent resident residing in US, or stationed overseas due to active US military duty. Must have completed a significant piece of work demonstrating giftedness.",Free (no application fee),"$100,000 (top tier), $50,000 (middle tier), $25,000 (standard tier) scholarships","Highly competitive. Requires submission of a significant work product (research paper, portfolio, composition, etc.). In-person event attendance required for winners. Categories: Science, Technology, Engineering, Mathematics, Literature, Music, Philosophy, Outside the Box. Administered by the Davidson Institute.",https://www.davidsongifted.org/gifted-programs/fellows-scholarship/,davidsongifted.org
U.S. Presidential Scholars Program,general_competitions,🟢 Watch List,School nominations: September - November of senior year. Application materials due: January/February. Nominations typically due November for the 2026 cycle.,Graduating high school seniors (January - August graduation). US citizens or legal permanent residents. Must be nominated by school or state education agency. Students may also self-nominate via SAT/ACT scores and/or arts portfolio.,Free,"Presidential Scholars Medallion and recognition. No direct monetary award, but the honor is prestigious and recognized by colleges.","No financial need requirement. Students can be nominated by their school or can apply based on high SAT/ACT scores or exemplary arts portfolios (via YoungArts). Selection includes review of academic achievement, essays, leadership, and community service. Approximately 4,000 candidates nominated annually; 161 selected.",https://www.ed.gov/grants-and-programs/recognition-programs/us-presidential-scholars-program,ed.gov
USA Biology Olympiad (USABO),general_competitions,🟢 Watch List,"School registration: typically October/November. Open Exam: January/February. Semifinal: March/April. Finals: May/June. School registration fee due by October 30, 2026.",High school students in grades 9-12 enrolled in a US high school or US citizens studying abroad. Must register through a participating school or authorized test center.,"School registration: $125 (covers entire school, not per student). Individual cost: minimal (covered by school fee).","No monetary award. Gold, Silver, Bronze medals at Nationals. Four students represent USA at International Biology Olympiad (IBO). Prestigious recognition for college admissions.",No financial need requirement. Open to all high school students. The school must register (fee $125). Student can work with school's science department to set up participation. Extremely relevant for biology-focused student.,https://www.cee.org/programs/usa-biolympiad,cee.org
Scholastic Art & Writing Awards,general_competitions,🟢 Watch List,"Entry opens: October 1 annually. Regional deadlines: December - January (varies by region). For 2026 cycle: entries opened Oct 1, 2025; regional deadlines Dec 1, 2025 - Jan 2026.","Students in grades 7-12 (ages 13+) residing in the US, US territories, or US military bases abroad, or Canada.",Entry fee: $10 per individual entry (fee waivers available for qualifying students but not needed for high-income).,"National Gold Medalists: scholarship eligible (up to $12,500). National Silver Medal and American Visions/Voices medals also awarded. Prestigious recognition.",Can submit art and/or writing in multiple categories. Portfolio submissions ($30) for comprehensive collections. Not limited by income. For a student with broad interests — good outlet for creative work.,https://www.artandwriting.org/awards/,artandwriting.org
NSLC Law & Advocacy (National Student Leadership Conference),law_civics,🟢 Watch List,Rolling admission until programs fill (programs over 90% full for Summer 2026),Grades 9-12; high school students,"$3,995+ depending on location and session length (9-day program)",Limited need-based aid available; inquire with NSLC,"Strong fit for CT student interested in law. Simulated trial experience, expert guest speakers. Multiple session dates available across summer 2026. Located at Yale University campus for some sessions.",https://www.nslcleaders.org/youth-leadership-programs/law-advocacy/,nslcleaders.org / web_search
Georgetown University Law Academy (Summer Pre-College),law_civics,🟢 Watch List,Rolling; check website for session availability,Grades 8-12 with GPA of at least 2.0,"Approximately $3,000-$4,000 (1-week residential)",Limited; check website,"Located in Washington, D.C., giving access to federal courts and Supreme Court. Excellent for student interested in constitutional law. Multiple sessions: Law Academy I, II, III (July-August 2026).",https://summer.georgetown.edu/programs/SHS16/law-academy/,summer.georgetown.edu / web_search
Columbia University Pre-College: Constitutional Law,law_civics,🟢 Watch List,Still accepting Summer 2026 applications as of late June 2026,"High school sophomores, juniors, and seniors (rising college freshmen)","Varies; approximately $3,000-$5,000 for summer session",Limited; check website,Specifically focused on Constitutional Law - directly aligns with student's interest in law and constitutional issues. Located in NYC (accessible from CT). Columbia Law School faculty instruction.,https://precollege.sps.columbia.edu/course/constitutional-law,precollege.sps.columbia.edu / web_search
CBA Law Camp (Connecticut Bar Association),law_civics,🟢 Watch List,Applications for 2026 LAW Camp are now closed (typically open spring; deadline ~May 31),Connecticut high school students (enrolled in a CT high school for 2026-27 academic year); cannot have previously attended CBA LAW Camp,Free for selected campers,Program is free; selected campers attend at no cost,"Excellent CT-specific opportunity. Free program. Mentorship from practicing attorneys. For 2027, student should watch for applications in Spring 2027. Located in Hartford (easy from most of CT).",https://www.ctbar.org/members/volunteer-today/civics-education/law-camp,ctbar.org / web_search
National High School Mock Trial Championship (NHSMTC),law_civics,🟢 Watch List,Must qualify through state competition (CT CBA Mock Trial). Nationals typically early May.,Must be member of a qualifying state high school mock trial team,"Varies by team (travel, lodging); registration through qualifying state team",None at national level; check with state team,"Ultimate goal for mock trial students. CT teams that win the CBA state championship qualify. If student excels in CT mock trial, this is the pinnacle competition.",https://www.nationalmocktrial.org/,nationalmocktrial.org / web_search
High School Moot Court Association (HSMCA),law_civics,🟢 Watch List,Check website for upcoming competition cycles; typically Fall registration,High school students (grades 9-12),Check website for registration fees,Check website,Excellent complement to mock trial - focuses on appellate advocacy (Supreme Court style). Online format means no travel required. Directly relevant to law/constitutional interest.,https://hsmca.org/,hsmca.org / web_search
National Association of Moot Court (NAM) - High School Circuit,law_civics,🟢 Watch List,Varies by tournament; check website for 2026-2027 season schedule,High school students,Varies by tournament location,Check with specific tournament hosts,Another moot court option alongside HSMCA. Appellate argument practice is excellent prep for law school. Opportunities to argue before real judges.,https://www.namcmootcourt.org/,namcmootcourt.org / web_search
Summer Springboard: Trial Law at Yale,law_civics,🟢 Watch List,"1st Wave: February 22, 2026; later waves with increased fees. Rolling admissions.",High school students (typically grades 9-12),"Varies; typically $4,000-$6,000 for 2-week program",Limited; check with program,"Located in New Haven, CT - very accessible. Trial law focus directly relevant. Note: this is a third-party program, not a Yale-run program. Still provides valuable exposure to trial advocacy and Yale campus experience.",https://summerspringboard.com/teen-programs/trial-law-at-yale/,summerspringboard.com / web_search
Harvard Pre-College Program (Law-Related Courses),law_civics,🟢 Watch List,"Applications typically open December, close ~February (check for 2027 cycle)","Rising juniors and seniors; must be at least 16 by June 20, 2026; graduating in 2027, 2028, or 2029","$6,100 total for 2-week session (includes tuition, room, meals, activities)",Need-based financial aid available,Prestigious program with law course options. Financial aid available. Multiple sessions June-August. Student should apply for 2027 cycle (opens late 2026). Strong prep for college-level legal studies.,https://summer.harvard.edu/high-school-programs/pre-college-program/,summer.harvard.edu / web_search
Connecticut Debate Association (CDA),law_civics,🟢 Watch List,Season runs during school year; join through school team; registration typically in Fall,Connecticut high school students (grades 9-12),Varies by school; typically minimal team fees,Minimal to none needed; typically low-cost,"CT-based, low cost, develops public speaking and argumentation skills essential for law. Excellent complement to mock trial. Accessible through most CT high schools.",https://www.ctdebate.org/about,ctdebate.org / web_search
YMCA Youth and Government Connecticut,law_civics,🟢 Watch List,Program runs during school year; registration typically in Fall,Connecticut high school students (grades 9-12),Varies; typically $100-$300 for season; fundraising available,Financial assistance available through local YMCAs,"Model government experience including mock legislative sessions. Develops understanding of legislative process. Leadership opportunities (run for youth governor, etc.). Accessible CT-based program.",https://www.ymcayag.org/ct/,ymcayag.org / web_search
Just The Beginning (JTB) Summer Legal Institute,law_civics,🟢 Watch List,Applications typically due ~March for summer sessions; check for 2027 dates,High school students; diverse backgrounds encouraged,Free,Free program; costs covered,Free program - excellent value. Strong pipeline program for underrepresented groups in law. Indian American / kids of immigrants background aligns with JTB's diversity mission. Locations may include nearby states.; [DEAD: https://jtb.org/school-year-programming/],,jtb.org / web_search
iLead Law & Leadership Conference (Just The Beginning),law_civics,🟢 Watch List,Check website for upcoming conference dates and locations,High school students,Free,Free program,"Free, low-commitment introduction to law. Good for networking with legal professionals. Student can attend while also doing more intensive programs.",https://app.lawhub.org/resource-center/pathway-programs,lawhub.org / jtb.org / web_search
US District Court of Connecticut - Mock Trial & Court Programs,law_civics,🟢 Watch List,Year-round; contact court for scheduling,Connecticut high school students,Free,Free,Unique opportunity to work directly with federal judges in CT. Real courtroom setting. Free. Accessible from anywhere in CT. Excellent for building direct relationships with legal professionals.,https://www.ctd.uscourts.gov/programs-available-year-round,ctd.uscourts.gov / web_search
