name,category,tier,deadline,eligibility,cost,aid,notes,url,source
ACT — 2026-27 Test Dates & Registration,exams,🟡 Prep Now,2026-09-11,Open to all students; most take the ACT spring of junior year or fall of senior year,$68 ACT (no writing); $93 with writing add-on ($68 + $25); +$4 optional science add-on; late fee applies after regular deadline,ACT Fee Waiver Program — up to 4 free ACT registrations plus free score reports for eligible students,"Deadlines occur at midnight Central Time. Next open dates for a rising junior: Oct 17, 2026 (reg. by Sep 11; accommodations deadline Sep 11; late reg. Sep 29) and Dec 12, 2026 (reg. by Nov 6). Scores typically released ~2 weeks after test date. Writing add-on is optional; ACT now also offers an optional science section add-on.",https://www.act.org/content/act/en/products-and-services/the-act/registration.html,"ACT, Inc. — act.org registration page; retrieved Aug 10, 2026"
AP Exams — May 2027 (Registration & Administration),exams,🟢 Watch List,2026-11-13,Students enrolled in AP courses (or approved self-study) register via their school AP coordinator,"$99 per exam (on-time order, U.S. schools); +$40 per exam late order fee (some exceptions); schools may add local administration fees; $9/exam school rebate",College Board AP fee reduction for eligible low-income students (reduced exam fee); some states/districts subsidize AP fees,"On-time exam orders due Nov 13, 2026 (full-year and fall-semester courses and exam-only sections); orders after that incur +$40/exam late fee. Final deadline Mar 12, 2027 for courses that start after Nov 13, 2026. Check with your school's AP coordinator for the student commitment/payment date (typically Nov 2026). Exam dates: May 3-7 and May 10-14, 2027. Fee reduction status deadline: Apr 30, 2027.",https://apcentral.collegeboard.org/exam-administration-ordering-scores/exam-dates,"College Board — AP Central (apcentral.collegeboard.org) AP Coordinator's Manual Part 1 2026-27 and exam dates page; retrieved Aug 10, 2026"
CLT (Classic Learning Test) — 2026-27 Test Dates,exams,🟡 Prep Now,2026-10-08,Open to 11th and 12th graders; CLT10 version for 9th/10th graders; test at home (remote proctoring) or in school,$112 remotely proctored (includes student analytics and unlimited score sharing); in-school pricing may differ; promo discounts ($5-$10) available,Fee assistance and group discounts; homeschool group/network memberships may qualify for discounts,"Next remote-proctored date for a rising junior: Oct 17, 2026 (registration deadline Oct 8, 2026); also Nov 14 (deadline Nov 5). Remote-proctored tests available 7:00am–7:00pm ET on test day. Price increased from $69 to $112 for remotely proctored exams effective Jun 1, 2026. Optional essay included for in-school online testers.",https://www.cltexam.com/tests/clt/,"Classic Learning Test — cltexam.com (tests/clt and register pages); retrieved Aug 10, 2026"
USA Fencing Summer Nationals & July Challenge 2027,fencing,🟢 Watch List,TBD,"USA Fencing members; qualification required for many events (division qualifiers for Div II/III and youth events; national points or ratings for Div I); age groups determined by birth year (Cadet = U17, Junior = U20 as of Jan 1, 2027)",Event registration typically ~$60-100 per event + USA Fencing membership (~$70-100/yr); travel/lodging to Salt Lake City additional (hotel booking open via Fastbreak AI),"None — self-funded; no direct USA Fencing aid, though some clubs offer team scholarships","Verified via usafencing.org Events: National page (fetched 2026-08-10). 2026-27 event combos announced Jul 15, 2026; registration opens months ahead (watch for spring 2027). First major nationals in Salt Lake City since 2015.",https://www.usafencing.org/2027-summer-nationals-july-challenge,usafencing.org/events-national (fetched 2026-08-10)
USA Fencing Junior Olympics 2027 (Junior & Cadet National Championship),fencing,🟢 Watch List,TBD,"USA Fencing members who QUALIFY: via division JO qualifiers (e.g., CT Division JO Qualifiers, Sep 12-13, 2026) or national points (per 2026-27 Athlete Handbook qualification rules)",Event registration typically ~$60-100/event + USA Fencing membership; travel/lodging to Oklahoma City additional (hotel booking open via Fastbreak AI),None — self-funded,"Verified via usafencing.org Events: National page (fetched 2026-08-10): '2027 Junior Olympics and Para NAC — Jan. 8-11, 2027 — Oklahoma City.' Qualified fencers only; check the 2026-27 Athlete Handbook (expected before season start) for exact qualification pathways.",https://www.usafencing.org/2027-junior-olympics-january-nac,usafencing.org/events-national (fetched 2026-08-10)
October 2026 North American Cup (NAC) — Orlando,fencing,🟢 Watch List,TBD,USA Fencing members; Cadet (U17) and Div I events open to qualified members (Div I may require rating/points per Athlete Handbook); Y14 for fencers 14 & under,NAC registration typically ~$60-100/event + USA Fencing membership (~$70-100/yr); airfare/hotel to Orlando additional,None — self-funded,"Verified via usafencing.org Events: National page (fetched 2026-08-10): 'October 2026 North American Cup — Oct. 9-12, 2026 — Orlando, Fla. Division I, Cadet, Y14, Cadet Team, Parafencing.' Hotel booking open through Fastbreak AI.",https://www.usafencing.org/2026-october-nac,usafencing.org/events-national (fetched 2026-08-10)
Connecticut Division Junior Olympic Qualifiers 2026,fencing,🟢 Watch List,Rolling,USA Fencing members in the Connecticut Division; Cadet (U17) and Junior (U20) age groups per 2026-27 rules,~$25-45 per event (typical CT sanctioned local event fee); USA Fencing membership required,None,"Verified via AskFred (fetched 2026-08-10): 'CT Division Junior Olympic Qualifiers — Sep 12-13, 2026 — Sword in the Scroll Fencing Academy: Willimantic, CT.' All Cadet/Junior weapons offered.",https://www.askfred.net/tournaments/0f58644c-39ad-42be-9ed4-03e8b82bc6de,askfred.net (fetched 2026-08-10)
NEUSFA U20 & U17 Junior Olympics Qualifiers (New England Section),fencing,🟢 Watch List,Rolling,"USA Fencing members; Junior (U20) and Cadet (U17) age groups; NEUSFA/Region 3 (CT, MA, RI, VT, NH, ME) residents",~$25-45 per event; USA Fencing membership required,None,"Verified via AskFred (fetched 2026-08-10): NEUSFA U20 JO Qualifiers Oct 4 and NEUSFA U17 JO Qualifiers Oct 18, both at Boston Fencing Club, Boston, MA. Also on the NEUSFA slate this season: Jack Norton Hangover Open (Jan 1, 2027), Epee & Foil Open @ Vivo (Jan 23, 2027), Tom Gorman Beanpot Open (Jan 31, 2027) — all senior-level regional opens in the New England section.",https://www.askfred.net/tournaments/9eb00c12-8d34-4fcb-b8af-f048c3b6d144,askfred.net (fetched 2026-08-10)
November 2026 North American Cup (NAC) — Columbus,fencing,🟢 Watch List,TBD,"USA Fencing members; Junior (U20), Cadet (U17), and Division I events (Div I per Athlete Handbook qualification)",NAC registration typically ~$60-100/event + USA Fencing membership; travel/lodging to Columbus additional,None — self-funded,"Verified via usafencing.org Events: National page (fetched 2026-08-10): 'November 2026 North American Cup — Nov. 20-23, 2026 — Columbus, Ohio. Division I, Junior, Cadet.' Remaining 2026-27 national stops: December SJCC (Dec 4-6, Milwaukee), February NAC (Feb 12-15, location TBA), March NAC (Mar 5-8, location TBA), April NAC & Div I Nationals (Apr 16-19, Cincinnati), May SJCC (dates TBA).",https://www.usafencing.org/2026-november-north-american-cup,usafencing.org/events-national (fetched 2026-08-10)
NYFA International Summer Sleep-Away Epee Camp (2027),fencing,🟢 Watch List,TBD,Fencers ages 10+ with at least 1 year of fencing experience; epee focus; open to U.S. and international fencers,Not published on fetched page — competitive sleep-away camps of this caliber typically run several thousand dollars per session; email nyfafencingcamps@gmail.com for 2027 pricing and to reserve (sessions sell out — S2 was sold out for 2026),None published; check with club for installment plans,"Verified via fencenyfa.com (fetched 2026-08-10). 2026 sessions: S1 July 12-21, S2 July 22-31 (SOLD OUT), S3 Aug 1-10. 2027 dates not yet posted as of Aug 10, 2026. Coaches listed include Romain Cannone (2020 Olympic/World champion), Slava Danilov (U Penn), Ahmed Abdallah (Duke), Sergey Danilov (St. John's). Campers come from around the world, including national/NCAA champions.",https://fencenyfa.com/nyfa-sleep-away-fencing-camps/,fencenyfa.com/nyfa-sleep-away-fencing-camps (fetched 2026-08-10)
USA Fencing High School All-American & All-Academic Teams (2026-27),fencing,🟢 Watch List,TBD,"U.S. high school fencers (grades 9-12) who are USA Fencing members; All-Academic requires GPA 3.85+; All-American based on competitive achievement (national points, ratings, results)",Free (nomination/application based),Recognition honor only — no monetary award; college-application distinction,"Verified via usafencing.org/highschool (fetched 2026-08-10). USA Fencing also runs High School Coach of the Year and maintains an interscholastic fencing teams map; the Connecticut state contact is Carrington Ward. Exact 2026-27 nomination deadlines not yet posted as of Aug 10, 2026.",https://www.usafencing.org/highschool,usafencing.org/highschool (fetched 2026-08-10)
Regeneron Science Talent Search (STS),general_competitions,🟢 Watch List,2027-11-05,High school seniors (students in their final year of secondary school) in the U.S. or abroad attending an accredited school; must submit original independent research in science/engineering/medicine/math,Free to apply,"$3.1M total annually; 1st place $250,000; 40 finalists share $1.8M+; Top 300 Scholars $2,000 each","2026 cycle verified: application window June 1 - Nov 5, 2026; Top 300 announced Jan 7, 2027; Top 40 finalists Jan 21, 2027; finals week March 11-17, 2027. Student's cycle dates (2027-28) will follow the same pattern; deadline 2027-11-05 is an estimate based on the 2026 cycle. Widely considered the single most prestigious pre-college STEM honor.",https://www.societyforscience.org/regeneron-sts/,societyforscience.org (fetched 2026-08-10)
National Merit Scholarship Program (PSAT/NMSQT),general_competitions,🟢 Watch List,2026-10-31,U.S. high school students enrolled in grades 9-12 who take the PSAT/NMSQT in October of their junior year; must be enrolled in high school and planning to pursue college,~$18 test fee (often covered by school/district),"National Merit $2,500 Scholarships, plus corporate-sponsored and college-sponsored merit scholarships (some full-tuition)","Entry is automatic via the PSAT/NMSQT — register through the school in early fall 2026. Roughly 50,000 high scorers are Commended; ~16,000 advance as Semifinalists; ~15,000 become Finalists. CT qualifying index cutoff historically ~220-223 (out of 228) — a high bar but attainable for a 4.0+ student with strong test prep.",https://www.collegeboard.org/psat-nmsqt,"collegeboard.org/psat-nmsqt (fetched 2026-08-10); nationalmerit.org (site blocked automated access, 403)"
Coca-Cola Scholars Program,general_competitions,🟢 Watch List,2027-09-30,"U.S. high school seniors graduating during the 2027-2028 school year (for the 2028 cycle); U.S. citizens, nationals, refugees, or permanent residents; strong academics plus demonstrated leadership and community service",Free to apply,"$20,000 per Scholar (150 awarded per year)",Emphasizes community leadership and service as much as academics — pairs well with the student's law/interests and any civic engagement. Application is via webportalapp (opens early August of senior year).,https://www.coca-colascholarsfoundation.org/,coca-colascholarsfoundation.org (fetched 2026-08-10)
Davidson Fellows Scholarship,general_competitions,🟢 Watch List,TBD,"18 years old or younger as of the application deadline; U.S. citizen residing in the U.S. (or permanent resident, or stationed overseas on U.S. military duty); must have completed a significant original piece of work in a submission category",Free to apply,"$100,000, $50,000, or $25,000 scholarships (awarded at a Washington, D.C. ceremony)",Verified via davidsongifted.org (fetched 2026-08-10): 'The 2027 application will open in the Fall of 2026.' Highly selective — roughly 20 Fellows per year across all categories. Strong fit for the student's biology research interest; also accepts literature/philosophy work (relevant to law interest). Recipients must attend the awards reception in D.C.,https://www.davidsongifted.org/gifted-programs/fellows-scholarship/,davidsongifted.org (fetched 2026-08-10)
U.S. Presidential Scholars Program,general_competitions,🟢 Watch List,2028-01-15,"U.S. graduating high school seniors who are citizens or legal permanent residents; automatic consideration for exceptional SAT/ACT scores on or before October of senior year (top ~20 male + ~20 female scorers per state), or nominated by Chief State School Officer",Free,"Recognition honor only — no monetary award; Presidential Scholars Medallion and White House-sponsored ceremony in Washington, D.C. (June)","Verified via Wikipedia summary of the program (fetched 2026-08-10). No cash prize, but widely regarded as a top-tier national honor for college applications. Alternative arts track requires YoungArts participation; CTE track via state CSSO nomination.",https://www.ed.gov/grants-and-programs/recognition-programs/us-presidential-scholars-program,en.wikipedia.org/wiki/Presidential_Scholars_Program; ed.gov program page
Regeneron International Science and Engineering Fair (ISEF),general_competitions,🟢 Watch List,Rolling,"High school students (typically grades 9-12) who win top honors at a Society-affiliated science fair (e.g., Connecticut Science & Engineering Fair); project must meet ISEF rules and be conducted following ISEF ethics/safety guidelines","Local affiliated fair entry fee varies (typically modest, ~$20-$50); no cost to attend finals for qualifiers","$7M+ in awards and scholarships at finals (top Grand Awards ~$75,000, plus special awards)",Verified via societyforscience.org/isef (fetched 2026-08-10). Path: school fair → CT-affiliated fair (deadlines typically Feb-Apr) → ISEF finals. Also relevant: Thermo Fisher Scientific Junior Innovators Challenge is the middle-school counterpart. ISEF is the feeder competition that produces many Regeneron STS and Presidential Scholar honorees.,https://www.societyforscience.org/isef/,societyforscience.org/isef (fetched 2026-08-10)
CT Bar Association High School Mock Trial Competition,law_civics,🟢 Watch List,Rolling,High school students (grades 9-12); teams of 6-14 students with an adult advisor (teacher or parent); a legal advisor is recommended,$350 per team,None specified,"Regional trials held in Bridgeport, Danbury, Hartford, Middletown, New Britain, New Haven, Waterbury courthouses. Contact Kiarra Lavache (klavache@ctbar.org). State champion goes to NHSMTC in May. 2026 state champion: Weston High School.",https://www.ctbar.org/public/k-12/mock-trial-competitions,ctbar.org (page fetched 2026-08-10)
National High School Mock Trial Championship (NHSMTC) 2027,law_civics,🟢 Watch List,Rolling,State champion high school mock trial teams (one team per state),TBD (competition registration; teams fund travel),TBD,"Confirmed on nationalmocktrial.org: May 13-15, 2027 in St. Louis, MO. Competition website will be available soon. 2028 host: Hershey, PA (May 4-6, 2028); 2029 host: Salt Lake City, UT.",https://www.nationalmocktrial.org/,nationalmocktrial.org (fetched 2026-08-10)
Yale Mock Trial Bulldog Invitational,law_civics,🟢 Watch List,Rolling,High school mock trial teams,TBD (team registration fee; typically modest),TBD,Team website (sites.google.com/view/yalemocktrial) resolves and is active; detailed registration info is JS-rendered (yalemocktrial.org domain did not resolve at check time). Register early - invitationals cap field size.,https://sites.google.com/view/yalemocktrial,"sites.google.com/view/yalemocktrial (HTTP 200, 2026-08-10)"
Yale Model Congress (YMC),law_civics,🟢 Watch List,Rolling,High school students (grades 9-12),TBD (per-delegate registration fee),TBD,Active site (yalemc.org). Contact president@yalemodelcongress.org or delegations@yalemodelcongress.org with questions. Registration for the December 2026 conference typically opens in the fall.,https://www.yalemc.org/,yalemc.org (fetched 2026-08-10)
American Legion National High School Oratorical Contest,law_civics,🟢 Watch List,TBD,"High school students (grades 9-12), U.S. citizens or lawful permanent residents, under age 20",Free (no entry fee),"N/A - free to enter; national scholarships up to $25,000 (total pool $198,000)","Contest begins at the post level, then proceeds through district, department (state), and national levels. Excellent fit for a debate/civics student interested in constitutional law. State deadlines vary, so start with the local Legion post.",https://www.legion.org/oratorical,"legion.org/oratorical (HTTP 200, 2026-08-10)"
NSDA National Speech & Debate Tournament 2027 (Phoenix),law_civics,🟢 Watch List,Rolling,High school students at NSDA member schools who qualify through NSDA district tournaments,TBD (NSDA membership + entry fees; travel/lodging for Phoenix trip),TBD,"2027 NSDA Nationals confirmed for Phoenix, AZ, June 13-18, 2027. Students can also compete in the NSDA National Individual Events Tournament (NIET).",https://www.speechanddebate.org/national-tournament-2/,"speechanddebate.org (HTTP 200, 2026-08-10; page content bot-protected, dates per organizer)"
CT YMCA Youth & Government High School Program,law_civics,🟢 Watch List,2027-01-29,High school students (grades 9-12) in Connecticut,TBD (registration fee; scholarships often available through YMCA),Scholarships may be available - check with local YMCA/program coordinator,Includes Model Judiciary (mock trial/moot-court style) tracks for law-interested students. Note: cty mca.org was unreachable at check time (2026-08-10) - verify site/registration details directly with the CT YMCA.; [DEAD: https://www.ctymca.org/],,Parent-identified lead; dates per CT YMCA program materials
APIA Scholars (APIA Scholarship),scholarships,🟢 Watch List,2027-01-15,"Asian American and Pacific Islander (AANHPI, incl. South Asian/Indian-American) undergraduate students attending U.S. accredited colleges or universities",Free,"$2,500 (one-year) to $20,000 (multi-year) awards","Key dates confirmed on site: application opens Nov 15, 2026; closes Jan 15, 2027 at 5pm EST; notifications April 15, 2027; distribution Summer 2027. The 2026-27 cycle closed in January 2026.",https://apiascholars.org/scholarships/,apiascholars.org
USA Biology Olympiad (USABO),science_math,🟢 Watch List,2026-10-30,U.S. high school students in grades 9-12 enrolled in a participating school; registration is school-based only (no individual registrations),$125 registration fee per school (paid by the school; no per-student fee),N/A (school-level fee); National Finals is a residential program with expenses covered by the program,"2027 exam rounds run January-February 2027 (open/semifinal exams), National Finals in spring 2027, and the 2027 IBO is July 18-25 in Warsaw, Poland. Registration renews each year; ~12,000 students compete annually.",https://www.usabo-trc.org/,usabo-trc.org (Center for Excellence in Education)
Science Olympiad (Division C),science_math,🟢 Watch List,TBD,"High school students in grades 9-12 (Division C), participating through a school team of up to 15 members",Registration fee set by the state chapter (typically modest per school; no individual entry),N/A,2026-27 season runs fall 2026 through the National Tournament in May 2027 (2027 Nationals hosted by USC). 2026 rules are available as free PDFs on the site.,https://www.soinc.org/,soinc.org
Genes in Space,science_math,🟢 Watch List,TBD,"U.S. students in grades 7-12 attending a U.S. public, private, or home school; individuals or pairs with an adult sponsor (parent, teacher, or mentor)",Free,Winning experiment launched to the ISS; finalists present at Countdown to Discovery in Houston; finalists' schools win DNA Discovery System lab kits (~$950 value); 25 schools win kits per cycle,"2026 timeline: opened Jan 5, 2026; submissions due Apr 10, 2026; finalists presented July 28-30 in Houston; winner's experiment launches 2027. AI tools may not be used for idea generation or writing.",https://www.genesinspace.org/us-contest/,genesinspace.org (miniPCR Bio / ISS National Lab)
AMC 10 and AMC 12 (American Mathematics Competitions),science_math,🟢 Watch List,TBD,AMC 10: students in grade 10 or below and under 17.5 years old; AMC 12: students in grade 12 or below and under 19.5 years old; exams are taken at the student's school or an official test center,Per-student registration fee set by the school/test center (typically ~$10-15),N/A,"Top AMC 12 scorers (and high AMC 10 scorers) advance to the AIME (typically February 2027), then USAMO (March-April 2027). A strong AMC 12 score is also the entry requirement for Math Prize for Girls. Note: MAA's site blocks automated access but is fully live in a normal browser.; [DEAD: https://maa.org/math-competitions]",,maa.org (Mathematical Association of America)
National Science Bowl (NSB),science_math,🟢 Watch List,TBD,High school students in grades 9-12 competing on a 4-student school team (plus alternate) with a teacher coach; there is a separate middle school division,Free (DOE-sponsored competition),DOE covers travel and expenses for teams that reach the National Finals,"2026 National Finals were April 30-May 4, 2026; 2027 National Finals are April 29-May 3, 2027. Regional competitions run January-February 2027. Registration deadline is no later than 3 weeks before the regional event.",https://science.osti.gov/wdts/nsb,science.osti.gov (U.S. DOE Office of Science)
Harvard-MIT Mathematics Tournament (HMMT),science_math,🟡 Prep Now,2026-09-20,High school students (individuals or teams); an 11th grader is eligible for both the November and February tournaments,Registration fee (HMMT offers fee waivers and need-based financial aid for travel/hotel),Need-based financial aid available for travel and lodging,"November tournament: Nov 7, 2026 at Harvard; February tournament: Feb 13, 2027 at MIT. Format includes individual and team rounds; top scorers at national and international olympiads typically attend.; [URL may block bots: https://www.hmmt.org/]",https://www.hmmt.org/,hmmt.org
Breakthrough Junior Challenge,science_math,🟡 Prep Now,2026-09-15,"Students between the ages of 13 and 18 (must be 13 by May 11, 2026 and not yet 19 on October 1, 2026); open to students worldwide",Free,"$250,000 post-secondary scholarship; $50,000 teacher prize; $100,000 Breakthrough Science Lab for the winner's school; additional regional prizes and a Popular Vote Top Scorer award","Timeline: peer-to-peer review Sept 17-30, evaluation panel Oct 4-25, finalists announced Dec 10, winner announced December. Great for showcasing a biology concept to a general audience.",https://breakthroughjuniorchallenge.org/,breakthroughjuniorchallenge.org
Math Prize for Girls (MP4G),science_math,🟢 Watch List,TBD,Female-identifying students in 11th grade or below (as of March 1 of contest year) who live in the U.S. or Canada (or are U.S./Canadian citizens or permanent residents) and who took an official AMC 10 or AMC 12 exam in the prior November cycle,Free (sponsored program),"$100,000 in monetary prizes annually; travel support for invited contestants","2026 event: Sunday, October 11, 2026 at MIT. The 2026 application is closed (deadline was May 31, 2026), so the target for this student is the 2027 cycle - take AMC 12 in Nov 2026 and apply in spring 2027.",https://mathprize.atfoundation.org/,mathprize.atfoundation.org (Advantage Testing Foundation)
Research Science Institute (RSI) - MIT,summer_programs,🟢 Watch List,2027-02-15,High school juniors only (students with one year of high school remaining); seniors are NOT eligible,"Free (cost-free to students; CEE covers tuition, room and board)",Fully funded - no tuition or fees; students arrange their own travel to MIT,"Highly selective (100 students worldwide). RSI 2026 applications closed Feb 2026; RSI 2027 application expected to open December 2026 with a mid-February 2027 deadline (CEE posts exact dates in December - confirm). Strong competition record (USABO, Science Olympiad, research) expected.",https://www.cee.org/research-science-institute,"https://www.cee.org/research-science-institute and https://www.cee.org/programs/apply-rsi (fetched Aug 10, 2026)"
Summer Science Program (SSP),summer_programs,🟢 Watch List,2027-02-19,High school juniors (students graduating in 2028 for summer 2027),"$11,800 (2026 fee) all-inclusive: tuition, room, board, supplies, and local transportation","Need-blind admissions; financial aid covers 100% of demonstrated need. Free for family income under ~$75k, discounts under ~$140k; limited $3,000 'lost wages' stipends; travel aid available","Verified 2027 dates from SSP site: applications open Dec 31, 2026; international deadline Jan 29, 2027; domestic deadline Feb 19, 2027; international decisions mid-March, domestic mid-April 2027; programs begin mid-late June 2027. URM-in-STEM and first-generation applicants especially encouraged to apply.",https://ssp.org/,"https://ssp.org/application/ and https://ssp.org/fees-financial-aid/ (fetched Aug 10, 2026)"
Yale Summer Session - Pre-College Students,summer_programs,🟢 Watch List,TBD,Visiting pre-college students: rising high school juniors and seniors (typically age 16+ by program start); visiting international students also eligible,"2026 rates: 1-credit course $5,480; 0.5-credit science lab $2,740; room & board (5-week session) $4,380; Yale Health fee $175 (visiting students); $80 application fee; $500 enrollment deposit",Need-based financial assistance available for visiting students (limited; check the Financial Assistance page),"2027 dates and deadlines are posted later (fall 2026 through winter 2027) at https://summer.yale.edu/apply/dates-and-deadlines - historically the application opens in February with deadlines into spring. Strong biology option: enroll in Yale College science courses with labs, taught by Yale faculty. Residential colleges experience; New Haven is close for CT families.",https://summer.yale.edu/,"https://summer.yale.edu/ and https://summer.yale.edu/apply/tuition-and-fees (fetched Aug 10, 2026)"
Cold Spring Harbor Laboratory DNA Learning Center - Summer Camps,summer_programs,🟢 Watch List,Rolling,Students entering grades 6-12,Paid - camp fees posted when registration opens (see the DNALC Summer Camp website); verify 2027 pricing,Not specified on the camps page - contact DNALC (info@cshl.edu / 516-367-8800) about options,"Registration typically opens in winter (expect winter 2026-27 for summer 2027); camps fill on a first-come basis. Ideal for building wet-lab skills (DNA extraction, PCR, sequencing, bioinformatics) rather than a research internship. DNALC also offers Saturday DNA! during the school year and student research partnerships. Cold Spring Harbor, NY is ~2.5-3 hrs from CT.",https://dnalc.cshl.edu/programs/summer_camps.html,"https://dnalc.cshl.edu/programs/ and https://dnalc.cshl.edu/programs/summer_camps.html (fetched Aug 10, 2026)"
Boston Leadership Institute (BLI) - STEM Research Programs,summer_programs,🟢 Watch List,Rolling,High school students (grades 9-12; separate pre-high-school programs also offered),"Paid - roughly $699 for one-week programs and ~$2,100-$2,500 for three-week programs (per site pricing; verify current fees)",GI Partners Scholarship available (need-based); check https://www.bostonleadershipinstitute.com/gi-partners/,"Practical, paid option with rolling admission - a good 'sure thing' complement to reach programs like RSI/SSP. Hands-on lab work in synthetic biology, biomedical research, neuroscience, and forensic science. Boston is an easy drive from CT.",https://www.bostonleadershipinstitute.com/,"https://www.bostonleadershipinstitute.com/ (fetched Aug 10, 2026)"
